firm,country,ticker,n_obs,beta_rate,beta_fx,r2,beta_rate_z,beta_fx_z
VN_VNM,VN,VNM,9,-0.005132640325743928,-0.0003789636590187424,0.0424326659293115,-0.5662216802955549,-0.0655315035627422
VN_VNS,VN,VNS,11,0.007090611037800433,0.00015596165276347102,0.3221120052929496,-0.034838340585268864,0.13008978117802067
VN_VNT,VN,VNT,7,-0.051400486889251605,0.0009035933017902638,0.2566567977819987,-2.5776310914974716,0.40349741486842416
VN_VOS,VN,VOS,10,0.0035388808204421087,-0.0016087335945208108,0.23590723421946258,-0.18924327005262293,-0.5152562958276177
VN_VPD,VN,VPD,10,-0.0122437900190992,0.00015934771604494345,0.5962690011115926,-0.8753658155871636,0.13132805881182394
VN_VPG,VN,VPG,7,-0.051400486889251605,0.0020357928384134956,0.4115718512971991,-2.5776310914974716,0.8175408767476522
VN_VPH,VN,VPH,11,-0.0013676051984900237,0.001528186945309519,0.1063995102700227,-0.4025437127448174,0.6319102573623984
VN_VPI,VN,VPI,7,-0.006686586373221853,-0.0004306805703601873,0.012613023754809771,-0.6337766225837563,-0.08444429085585226
VN_VPS,VN,VPS,11,0.005750516516995229,-0.0004064590172082687,0.3907251242632609,-0.09309648163248337,-0.07558650970093075
VN_VRC,VN,VRC,9,-0.004827355678902428,0.004940445033174995,0.0668878852402458,-0.5529499925607564,1.8797672877043647
VN_VRE,VN,VRE,9,-0.016945746936100854,-0.002862234343911268,0.22473053417265965,-1.07977473228359,-0.9736594067260308
VN_VSA,VN,VSA,8,0.02203388126714843,-2.044672999924628e-05,0.42288824365228816,0.6147928094659317,0.06557753299124407
VN_VSC,VN,VSC,9,0.08845626177844575,-0.005230090982007752,0.383997521703201,3.5023834625445014,-1.8395805875412017
VN_VSH,VN,VSH,11,0.004106061598356223,0.00012636105852620823,0.09010988586627955,-0.1645861303912091,0.11926489376618532
VN_VSI,VN,VSI,11,0.010745155952205867,-0.005551142654543455,0.5264508585733549,0.12403626846759544,-1.9569886429580576
VN_VSM,VN,VSM,6,-0.03113590095404255,-0.0007076122440136633,0.07572005334064447,-1.6966655421663304,-0.185717737059046
VN_VTB,VN,VTB,8,0.005377802793584842,0.0012534896288199542,0.049772518301665736,-0.10929952427728733,0.5314539118073639
VN_VTC,VN,VTC,11,0.0032164474986641784,-0.009108619009568128,0.7971937231941659,-0.20326046484510207,-3.2579517487909424
VN_VTH,VN,VTH,7,-0.051400486889251605,0.002858448735423613,0.7120699521043267,-2.5776310914974716,1.1183847514495537
VN_VTJ,VN,VTJ,7,0.021889893963894316,0.0031384644245064704,0.5856913875361474,0.6085332266590817,1.220786016896234
VN_VTO,VN,VTO,11,0.0035784574320522886,0.000683144853171349,0.5595908199458348,-0.1875227497568073,0.32287978884085344
VN_VTP,VN,VTP,11,0.03543874170495166,0.0008161158947013567,0.5436566822794515,1.1975444273402684,0.3715070745655712
VN_VTV,VN,VTV,11,0.009810228155043229,0.0008042760953583778,0.22969011473622425,0.08339200447692138,0.36717727990539756
VN_X20,VN,X20,6,0.07592389364143835,-0.0009550840579092931,0.36769525176289175,2.9575618404527244,-0.2762177622122766
VN_YEG,VN,YEG,10,0.012224105161543252,0.00577597301818355,0.20156831615274717,0.18833086135009858,2.1853184632875076
