total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year
1637433000.0,381619000.0,25294000.0,177548000.0,878740000.0,75042000.0,165076000.0,266868000.0,25969000.0,257882000.0,45062000.0,56887000.0,19024000.0,26038000.0,15632000.0,CFI,2024
1642825000.0,379231000.0,34244000.0,145778000.0,862715000.0,49369000.0,232430000.0,307092000.0,9944000.0,235293000.0,106727000.0,118183000.0,23338000.0,83389000.0,60268000.0,CFI,2023
1582621000.0,156592000.0,24080000.0,177502000.0,802448000.0,68400000.0,243018000.0,339106000.0,-50323000.0,218803000.0,4137000.0,12781000.0,19032000.0,-14895000.0,-5841000.0,CFI,2022
,,,,,,,,,,,,,,,CFI,2021
123099036.0,73491937.0,22020251.0,3996771.0,118704545.0,0.0,0.0,723954.0,17195398.0,29832209.0,19283957.0,20125905.0,72436.0,19211521.0,17195398.0,CRJ,2025
111915612.0,78082665.0,27555556.0,3774576.0,107324432.0,0.0,0.0,1141203.0,15895484.0,30983732.0,17959066.0,19214670.0,84061.0,17875005.0,15895484.0,CRJ,2024
102158304.0,80607354.0,59630421.0,3869237.0,97689793.0,0.0,0.0,720379.0,18327451.0,37499910.0,20759429.0,22072532.0,31425.0,20728004.0,18327451.0,CRJ,2023
103728555.0,87711176.0,5487771.0,3480785.0,100021554.0,0.0,0.0,64823.0,36459277.0,54910256.0,39617841.0,40659400.0,22571.0,39595270.0,36459277.0,CRJ,2022
,,,,,,,,,,,,,,,CRJ,2021
1043547000.0,501064000.0,22645000.0,496798000.0,175623000.0,132053000.0,133348000.0,455224000.0,34254000.0,1050238000.0,86103000.0,125243000.0,22533000.0,63570000.0,35427000.0,GKI,2025
937457000.0,380745000.0,20591000.0,470968000.0,112676000.0,127288000.0,122783000.0,405008000.0,-28600000.0,869083000.0,46896000.0,96766000.0,24231000.0,22665000.0,-88084000.0,GKI,2024
960394000.0,391838000.0,26916000.0,410420000.0,208048000.0,148405000.0,87045000.0,430872000.0,66216000.0,878570000.0,67955000.0,112969000.0,20079000.0,47876000.0,1767000.0,GKI,2023
1004120000.0,443841000.0,34816000.0,417359000.0,212637000.0,105576000.0,111953000.0,414542000.0,68196000.0,886503000.0,49437000.0,92114000.0,17486000.0,31951000.0,9052000.0,GKI,2022
,,,,,,,,,,,,,,,GKI,2021
969949000.0,295502000.0,19460000.0,232697000.0,505498000.0,73669000.0,201298000.0,277703000.0,293633000.0,1085503000.0,63330000.0,82539000.0,18843000.0,44487000.0,37933000.0,PCX,2025
966869000.0,317967000.0,32943000.0,258757000.0,475019000.0,65833000.0,203449000.0,272359000.0,255700000.0,948124000.0,56774000.0,74345000.0,14722000.0,42052000.0,35592000.0,PCX,2024
811629000.0,235004000.0,21736000.0,165688000.0,453785000.0,38955000.0,163432000.0,204491000.0,234640000.0,948214000.0,65521000.0,82190000.0,15124000.0,50397000.0,42192000.0,PCX,2023
835837000.0,314694000.0,26005000.0,209666000.0,434448000.0,42834000.0,163822000.0,208581000.0,209862000.0,1180911000.0,162980000.0,179214000.0,15527000.0,147453000.0,119634000.0,PCX,2022
,,,,,,,,,,,,,,,PCX,2021
1445797000.0,1173417000.0,239106000.0,167982000.0,731131000.0,20820000.0,456159000.0,551405000.0,58171000.0,547698000.0,99203000.0,110224000.0,24621000.0,74582000.0,58171000.0,MVP,2025
1583544000.0,1281405000.0,187830000.0,396417000.0,697955000.0,69864000.0,378968000.0,530307000.0,31719000.0,461662000.0,57838000.0,68449000.0,18399000.0,39439000.0,31719000.0,MVP,2024
1461237000.0,1122338000.0,239537000.0,384813000.0,710388000.0,116748000.0,261734000.0,462454000.0,55277000.0,377511000.0,78605000.0,88180000.0,10046000.0,68559000.0,55277000.0,MVP,2023
1377356000.0,977601000.0,132614000.0,310663000.0,655111000.0,19047000.0,306934000.0,415310000.0,89903000.0,588585000.0,119717000.0,127251000.0,8726000.0,110991000.0,89903000.0,MVP,2022
,,,,,,,,,,,,,,,MVP,2021
764562000.0,145105000.0,8283000.0,102913000.0,593970000.0,32153000.0,7273000.0,57162000.0,-1093791000.0,282521000.0,12902000.0,51367000.0,5071000.0,7831000.0,3393000.0,BIO,2025
794138000.0,153997000.0,6963000.0,143118000.0,590548000.0,36958000.0,0.0,56568000.0,-1097184000.0,207763000.0,-4350000.0,31933000.0,7531000.0,-11881000.0,-15658000.0,BIO,2024
822224000.0,166757000.0,3883000.0,165590000.0,606358000.0,52852000.0,1702000.0,68693000.0,-1081527000.0,181636000.0,15477000.0,50461000.0,8243000.0,7234000.0,2275000.0,BIO,2023
808404000.0,153071000.0,9339000.0,141054000.0,604138000.0,55312000.0,6810000.0,76392000.0,-1083802000.0,233159000.0,12810000.0,47213000.0,7858000.0,4952000.0,1421000.0,BIO,2022
,,,,,,,,,,,,,,,BIO,2021
268804564.0,92773669.0,45208993.0,29091384.0,236421687.0,1260000.0,2520000.0,4540187.0,6952666.0,141034322.0,11813015.0,62934361.0,312642.0,11500373.0,6942666.0,11B,2025
262302617.0,92651796.0,65452202.0,27830983.0,229918534.0,1260000.0,3780000.0,5802235.0,6899150.0,140545307.0,3227343.0,24321618.0,451476.0,2775867.0,6899150.0,11B,2024
258328148.0,66935181.0,37555974.0,24704295.0,227065033.0,1260000.0,5145000.0,7169215.0,317524.0,52272732.0,326928.0,6113942.0,621519.0,-294591.0,525609.0,11B,2023
244197441.0,101650294.0,30585991.0,10196305.0,224543680.0,1260000.0,6405000.0,8431130.0,22681731.0,74205927.0,27713333.0,35521111.0,486992.0,27226341.0,22889816.0,11B,2022
,,,,,,,,,,,,,,,11B,2021
444011000.0,159843000.0,25959000.0,68341000.0,331991000.0,3419000.0,3487000.0,26343000.0,145292000.0,322861000.0,49906000.0,105033000.0,1640000.0,48266000.0,37156000.0,ATG,2025
425365000.0,167380000.0,13677000.0,68880000.0,309625000.0,2842000.0,5509000.0,27351000.0,123310000.0,244140000.0,36671000.0,60896000.0,1715000.0,34956000.0,26796000.0,ATG,2024
385869000.0,127610000.0,18912000.0,38972000.0,305723000.0,166000.0,3959000.0,25397000.0,118432000.0,233972000.0,39787000.0,64342000.0,2748000.0,37039000.0,27059000.0,ATG,2023
391427000.0,133063000.0,43868000.0,50877000.0,300432000.0,3620000.0,1670000.0,28731000.0,113291000.0,299900000.0,54116000.0,72292000.0,1687000.0,52429000.0,43841000.0,ATG,2022
,,,,,,,,,,,,,,,ATG,2021
972680000.0,786783000.0,52601000.0,217522000.0,545920000.0,77128000.0,139026000.0,222053000.0,468628000.0,421062000.0,91489000.0,100175000.0,9036000.0,82453000.0,55835000.0,INP,2025
864253000.0,679570000.0,40782000.0,245464000.0,494111000.0,79458000.0,59391000.0,145178000.0,416819000.0,392993000.0,77720000.0,85933000.0,7641000.0,70079000.0,49984000.0,INP,2024
799305000.0,637114000.0,47174000.0,200126000.0,454862000.0,64569000.0,86589000.0,158793000.0,377570000.0,308606000.0,59274000.0,67009000.0,6419000.0,52855000.0,35227000.0,INP,2023
750170000.0,590775000.0,54703000.0,163418000.0,430465000.0,42363000.0,99212000.0,150369000.0,353173000.0,357690000.0,88762000.0,96563000.0,9394000.0,79368000.0,54694000.0,INP,2022
,,,,,,,,,,,,,,,INP,2021
517738150.84,253023910.07,12542177.27,105140282.48,372358855.11,42712.87,,15809671.2,354993205.11,374933227.7,67431056.22,72824557.37,1059796.52,66371259.7,52860738.25,INK,2024
541109855.65,307893615.42,27244521.05,161938549.89,337765625.24,7353031.59,,24821500.74,320399975.24,418251632.31,45180433.27,50901607.68,1770394.92,43410038.35,35276409.1,INK,2023
464681115.92,231399969.4,5800001.81,111517884.6,312769618.58,13794412.34,0.0,30972015.37,295403968.58,397560443.25,40069512.53,46052219.21,1310026.5,38759486.03,28981580.01,INK,2022
438395039.49,240174166.15,30015777.38,97289650.56,294290018.89,8981952.96,1198425.97,33011369.39,276924368.89,380466541.53,36650573.84,43003877.58,1316461.1,35334112.74,26904608.11,INK,2021
464151000.0,186066000.0,51005000.0,40506000.0,252301000.0,,,23329000.0,231929000.0,308009000.0,23009000.0,37096000.0,717000.0,22292000.0,14233000.0,LTX,2025
462436000.0,174067000.0,32998000.0,42860000.0,253435000.0,0.0,,19594000.0,217729000.0,313113000.0,30151000.0,44259000.0,697000.0,29454000.0,17826000.0,LTX,2024
444779000.0,170979000.0,37520000.0,38346000.0,251664000.0,5000.0,,20089000.0,197287000.0,339650000.0,32345000.0,47341000.0,1481000.0,30864000.0,22618000.0,LTX,2023
472575000.0,184796000.0,21886000.0,49252000.0,263489000.0,8000.0,,21636000.0,175586000.0,405922000.0,23890000.0,41498000.0,3001000.0,20889000.0,35255000.0,LTX,2022
,,,,,46465000.0,0.0,,,,,,,,,LTX,2021
250459000.0,121315000.0,33520000.0,42835000.0,185265000.0,1740000.0,3840000.0,12193000.0,18251000.0,293687000.0,27591000.0,43307000.0,938000.0,26653000.0,21496000.0,MAK,2025
253839000.0,128179000.0,53099000.0,51768000.0,173642000.0,3021000.0,5675000.0,16452000.0,28271000.0,303271000.0,42680000.0,57794000.0,1156000.0,41524000.0,33666000.0,MAK,2024
238088000.0,102444000.0,29003000.0,53377000.0,149276000.0,3019000.0,8691000.0,19134000.0,43812000.0,354844000.0,44012000.0,58164000.0,1856000.0,42156000.0,32891000.0,MAK,2023
239332000.0,95151000.0,7828000.0,74673000.0,122914000.0,13220000.0,13133000.0,31245000.0,24159000.0,328922000.0,32528000.0,41698000.0,2185000.0,30343000.0,24458000.0,MAK,2022
,,,,,,,,,,,,,,,MAK,2021
425725000.0,74702000.0,10630000.0,51557000.0,344112000.0,1798000.0,13786000.0,21666000.0,252609000.0,245630000.0,19309000.0,76895000.0,2314000.0,16995000.0,13339000.0,ULM,2025
413883000.0,67725000.0,8407000.0,45202000.0,337280000.0,4333000.0,14333000.0,25353000.0,239270000.0,224187000.0,22195000.0,74741000.0,1569000.0,20626000.0,16289000.0,ULM,2024
395814000.0,112389000.0,41435000.0,44912000.0,335730000.0,0.0,0.0,7713000.0,235068000.0,203725000.0,26384000.0,71803000.0,1180000.0,25204000.0,20454000.0,ULM,2023
396390000.0,85829000.0,33520000.0,36198000.0,343205000.0,,,9794000.0,234638000.0,200943000.0,19172000.0,71490000.0,1055000.0,18117000.0,14455000.0,ULM,2022
,,,,,,,,,,,,,,,ULM,2021
276624000.0,195339000.0,4681000.0,88460000.0,164854000.0,41459000.0,19274000.0,60733000.0,13539000.0,445313000.0,22334000.0,27361000.0,5267000.0,17067000.0,13539000.0,HEL,2025
215263000.0,158249000.0,3316000.0,51826000.0,151316000.0,5290000.0,8077000.0,13367000.0,26742000.0,417176000.0,36374000.0,40818000.0,3188000.0,33186000.0,26742000.0,HEL,2024
180088000.0,128293000.0,2096000.0,45969000.0,124574000.0,10381000.0,5461000.0,15842000.0,13782000.0,369157000.0,22945000.0,26822000.0,5701000.0,17244000.0,13782000.0,HEL,2023
200958000.0,152698000.0,2315000.0,80715000.0,110792000.0,44775000.0,5328000.0,50103000.0,12918000.0,311877000.0,18614000.0,22081000.0,2479000.0,16135000.0,12918000.0,HEL,2022
108233000.0,16848000.0,2727000.0,12987000.0,64621000.0,1671000.0,17220000.0,18891000.0,-145142000.0,30985000.0,-9658000.0,-5017000.0,2043000.0,-11701000.0,-11684000.0,MDG,2025
105814000.0,22368000.0,5504000.0,8967000.0,77174000.0,1480000.0,2654000.0,4134000.0,-133458000.0,24002000.0,-15614000.0,-11979000.0,163000.0,-15777000.0,-16081000.0,MDG,2024
121631000.0,43227000.0,25501000.0,12294000.0,92557000.0,0.0,0.0,0.0,-117377000.0,43098000.0,-133000.0,2233000.0,105000.0,-238000.0,-578000.0,MDG,2023
122018000.0,56075000.0,26165000.0,10282000.0,94674000.0,9000.0,0.0,9000.0,-116799000.0,62719000.0,25532000.0,29755000.0,271000.0,25261000.0,-11862000.0,MDG,2022
,,,,,,,,,,,,,,,MDG,2021
623476000.0,419705000.0,27790000.0,312773000.0,215939000.0,6883000.0,,54543000.0,119032000.0,945898000.0,19097000.0,35142000.0,5107000.0,13990000.0,11009000.0,ZUE,2025
731695000.0,517481000.0,52676000.0,431466000.0,204876000.0,25515000.0,0.0,78895000.0,107971000.0,1219407000.0,17115000.0,32757000.0,4975000.0,12140000.0,10720000.0,ZUE,2024
905814000.0,712432000.0,223555000.0,592620000.0,198663000.0,10550000.0,47015000.0,89305000.0,101758000.0,1456547000.0,32247000.0,47029000.0,3319000.0,28928000.0,21032000.0,ZUE,2023
674694000.0,475261000.0,63251000.0,434556000.0,179381000.0,19639000.0,8696000.0,48617000.0,82476000.0,921420000.0,23928000.0,37693000.0,1821000.0,22107000.0,16392000.0,ZUE,2022
,,,,,,0.0,,,,,,,,,ZUE,2021
515409000.0,171007000.0,48676000.0,124780000.0,137990000.0,24884000.0,126014000.0,245108000.0,-1698000.0,283252000.0,2756000.0,27239000.0,4737000.0,-1981000.0,-1700000.0,TRN,2025
241643000.0,89944000.0,43497000.0,45731000.0,140923000.0,1154000.0,2501000.0,67818000.0,2665000.0,221204000.0,8103000.0,26867000.0,4115000.0,3988000.0,2549000.0,TRN,2024
245390000.0,101409000.0,38384000.0,49141000.0,140666000.0,1204000.0,1703000.0,68766000.0,8581000.0,205519000.0,12023000.0,29203000.0,3467000.0,8556000.0,6207000.0,TRN,2023
237411000.0,113183000.0,52969000.0,45183000.0,144765000.0,1278000.0,2969000.0,54745000.0,6396000.0,195610000.0,10195000.0,25494000.0,1876000.0,8319000.0,6527000.0,TRN,2022
,,,,,,,,,,,,,,,TRN,2021
60301678.16,47682620.11,26909631.8,13364386.91,46118643.25,0.0,0.0,0.0,20686558.43,118114796.22,22275399.45,23773368.58,167.02,22275232.43,20686558.43,SWM,2025
60140761.53,48274800.55,27463862.8,13524831.87,45980257.66,0.0,0.0,0.0,28890652.12,99820900.12,31465002.66,32581982.06,290.54,31464712.12,28890652.12,SWM,2024
34434679.49,24999533.26,13114713.33,8684159.79,25390991.7,0.0,0.0,0.0,11062091.03,73667139.31,11496008.5,11966046.45,920.47,11495088.03,11062091.03,SWM,2023
24994494.45,22806595.85,11913482.19,7956526.72,17021364.73,0.0,0.0,0.0,12150339.02,62800646.36,17754895.1,18748947.66,51.0,17754844.1,17146584.1,SWM,2022
538839000.0,394244000.0,4149000.0,382946000.0,138303000.0,50761000.0,10910000.0,66296000.0,120360000.0,1223089000.0,18834000.0,29648000.0,4256000.0,14578000.0,11425000.0,GRN,2026
,,,320320000.0,,,,,,,,,,,,GRN,2025
501484000.0,350919000.0,2649000.0,320210000.0,149723000.0,55233000.0,22335000.0,89155000.0,131772000.0,1186121000.0,16668000.0,26748000.0,6683000.0,9985000.0,6210000.0,GRN,2024
499283000.0,354387000.0,3888000.0,315581000.0,143496000.0,66148000.0,29008000.0,109603000.0,125562000.0,1228514000.0,34516000.0,43047000.0,7311000.0,27205000.0,22320000.0,GRN,2023
468172000.0,335331000.0,10115000.0,,134097000.0,22263000.0,33580000.0,64641000.0,116163000.0,1196035000.0,56379000.0,63455000.0,1779000.0,54600000.0,43771000.0,GRN,2022
1987293000.0,1389945000.0,271716000.0,1099664000.0,431248000.0,106948000.0,143336000.0,387942000.0,39188000.0,3258215000.0,28867000.0,81123000.0,29935000.0,-1068000.0,-35754000.0,ERB,2025
2027937000.0,1423633000.0,329774000.0,1155344000.0,486554000.0,108948000.0,102373000.0,313141000.0,90798000.0,2979789000.0,22616000.0,65722000.0,22560000.0,56000.0,-28857000.0,ERB,2024
1973833000.0,1496933000.0,263119000.0,1066019000.0,537543000.0,39848000.0,110726000.0,239437000.0,146867000.0,3234363000.0,83559000.0,120493000.0,33085000.0,50474000.0,10003000.0,ERB,2023
2016268000.0,1573713000.0,163961000.0,1107181000.0,540881000.0,100834000.0,121929000.0,312575000.0,166633000.0,3855649000.0,19796000.0,52924000.0,21412000.0,-1616000.0,8291000.0,ERB,2022
,,,,,,,,,,,,,,,ERB,2021
344219000.0,183924000.0,27708000.0,80679000.0,221145000.0,7819000.0,0.0,63162000.0,156745000.0,476742000.0,52680000.0,84815000.0,7178000.0,45502000.0,35318000.0,WTN,2025
350422000.0,193470000.0,16329000.0,124321000.0,185791000.0,51769000.0,0.0,104075000.0,121427000.0,454162000.0,50959000.0,82012000.0,4979000.0,45980000.0,34238000.0,WTN,2024
337956000.0,189869000.0,22804000.0,83242000.0,216668000.0,13812000.0,0.0,60402000.0,153004000.0,467103000.0,80184000.0,108392000.0,3945000.0,76239000.0,61288000.0,WTN,2023
330051000.0,186612000.0,18190000.0,79258000.0,214364000.0,5093000.0,0.0,54934000.0,152848000.0,405919000.0,81465000.0,106817000.0,3046000.0,78419000.0,62887000.0,WTN,2022
,,,,,,,,,,,,,,,WTN,2021
156700850.0,145469872.0,7771247.0,17199019.0,134175711.0,0.0,,4974474.0,105119187.0,95982802.0,27274251.0,28897279.0,238299.0,27035952.0,25377109.0,ART,2025
133568029.0,117931916.0,7392405.0,19642276.0,107899817.0,0.0,,5542860.0,80894295.0,103528235.0,30303909.0,32143925.0,350801.0,29953108.0,27401470.0,ART,2024
98877510.0,89464668.0,6400996.0,17021213.0,80662401.0,0.0,,806167.0,52801084.0,82492424.0,27558225.0,28581774.0,120122.0,27438103.0,24919038.0,ART,2023
65006488.0,59383469.0,3163503.0,8675840.0,55189269.0,0.0,,1247972.0,27882046.0,38548985.0,12646891.0,13587295.0,110072.0,12536819.0,12065815.0,ART,2022
,,,,,,,,,,,,,,,ART,2021
649997000.0,404257000.0,59562000.0,321133000.0,227319000.0,61488000.0,46840000.0,153125000.0,119028000.0,745923000.0,45894000.0,67013000.0,8962000.0,36932000.0,26113000.0,SWG,2025
708853000.0,479774000.0,145837000.0,372712000.0,261190000.0,62100000.0,23436000.0,132935000.0,139702000.0,712825000.0,36578000.0,55056000.0,8843000.0,27735000.0,24327000.0,SWG,2024
626575000.0,436696000.0,75735000.0,327848000.0,242967000.0,44451000.0,8806000.0,92954000.0,123991000.0,683659000.0,38961000.0,55265000.0,8690000.0,30271000.0,35406000.0,SWG,2023
581662000.0,415464000.0,73900000.0,312657000.0,221662000.0,58047000.0,7948000.0,89805000.0,97081000.0,622729000.0,39528000.0,54536000.0,6191000.0,33337000.0,30619000.0,SWG,2022
,,,,,,,,,,,,,,,SWG,2021
243203000.0,125980000.0,14620000.0,8596000.0,226914000.0,,,,202449000.0,146561000.0,19750000.0,19750000.0,439000.0,19311000.0,15257000.0,APN,2025
236832000.0,117929000.0,14052000.0,11713000.0,218442000.0,0.0,,0.0,195007000.0,155392000.0,26816000.0,26816000.0,259000.0,26557000.0,20743000.0,APN,2024
232143000.0,119471000.0,16579000.0,16229000.0,209743000.0,0.0,,9000.0,185414000.0,163201000.0,40602000.0,48020000.0,20000.0,40582000.0,31612000.0,APN,2023
202411000.0,105811000.0,13580000.0,14917000.0,182471000.0,0.0,,186000.0,170430000.0,147827000.0,25856000.0,33138000.0,2000.0,25854000.0,20441000.0,APN,2022
,,,,,,,29000.0,,,,,,,,APN,2021
163423000.0,51929000.0,1966000.0,23244000.0,123077000.0,0.0,,4880000.0,56896000.0,182662000.0,24373000.0,29299000.0,161000.0,24212000.0,20013000.0,NVT,2025
165923000.0,52853000.0,2867000.0,26605000.0,123084000.0,0.0,,5254000.0,60457000.0,200105000.0,28708000.0,33584000.0,174000.0,28534000.0,23574000.0,NVT,2024
164298000.0,50996000.0,8749000.0,18390000.0,130519000.0,0.0,,4937000.0,60169000.0,184895000.0,28180000.0,32854000.0,167000.0,28013000.0,23286000.0,NVT,2023
186748000.0,71547000.0,9656000.0,24449000.0,147256000.0,0.0,,4964000.0,58252000.0,248849000.0,25863000.0,30605000.0,296000.0,25567000.0,21369000.0,NVT,2022
,,,,,,,,,,,,,,,NVT,2021
270012000.0,211658000.0,6713000.0,185180000.0,33947000.0,11913000.0,43657000.0,61834000.0,-69647000.0,294393000.0,-61472000.0,-47289000.0,6245000.0,-67717000.0,113086000.0,CLC,2025
615435000.0,155649000.0,9375000.0,651832000.0,-79103000.0,494078000.0,4467000.0,533484000.0,-182697000.0,345319000.0,46461000.0,61313000.0,4352000.0,42109000.0,-34415000.0,CLC,2024
645190000.0,460163000.0,2256000.0,671404000.0,-41452000.0,533232000.0,0.0,550117000.0,-145046000.0,456541000.0,-30734000.0,-16979000.0,38349000.0,-69083000.0,-65572000.0,CLC,2023
782976000.0,507229000.0,20771000.0,547224000.0,26502000.0,308971000.0,193836000.0,521181000.0,-77092000.0,603433000.0,-84101000.0,-62562000.0,39317000.0,-123418000.0,-111894000.0,CLC,2022
,,,,,,,,,,,,,,,CLC,2021
363940000.0,92576000.0,10547000.0,647381000.0,-568847000.0,310439000.0,194930000.0,514246000.0,-884015000.0,328845000.0,-111373000.0,-85976000.0,43657000.0,-155030000.0,-153574000.0,BMC,2025
422031000.0,204386000.0,5686000.0,460318000.0,-419650000.0,162817000.0,313596000.0,489312000.0,-730445000.0,409876000.0,-925645000.0,-876418000.0,13087000.0,-938732000.0,-1154806000.0,BMC,2024
1181663000.0,438348000.0,55365000.0,369491000.0,736023000.0,88345000.0,366000.0,94007000.0,429908000.0,667452000.0,-25233000.0,29005000.0,10060000.0,-35293000.0,-25884000.0,BMC,2023
1231771000.0,525053000.0,102273000.0,278814000.0,790101000.0,10934000.0,85315000.0,104461000.0,724400000.0,1111782000.0,494083000.0,557242000.0,10542000.0,483541000.0,394976000.0,BMC,2022
,,,,,,,,,,,,,,,BMC,2021
1640373000.0,1132076000.0,121161000.0,953725000.0,455508000.0,225447000.0,112588000.0,371481000.0,408260000.0,1923498000.0,-72766000.0,-42812000.0,12934000.0,-85700000.0,-63195000.0,PBX,2025
1520940000.0,1014640000.0,190111000.0,807544000.0,499463000.0,248996000.0,123050000.0,400372000.0,448768000.0,1566237000.0,99456000.0,128500000.0,17655000.0,81801000.0,69072000.0,PBX,2023
1324910000.0,864192000.0,112667000.0,641811000.0,452724000.0,55378000.0,127608000.0,206793000.0,395593000.0,1677945000.0,100167000.0,127837000.0,17994000.0,82173000.0,66120000.0,PBX,2022
1220339000.0,767529000.0,109367000.0,604699000.0,380542000.0,72018000.0,138243000.0,235401000.0,330433000.0,1504862000.0,56293000.0,83018000.0,7016000.0,49277000.0,40291000.0,PBX,2021
,,,,,,,,,,,,,,,PBX,2024
47128000.0,36718000.0,20212000.0,22997000.0,22713000.0,,,987000.0,8489000.0,58351000.0,9236000.0,12458000.0,89000.0,9147000.0,8489000.0,XPL,2025
39777000.0,29754000.0,14735000.0,17186000.0,20491000.0,,,1103000.0,6436000.0,60118000.0,7197000.0,10236000.0,102000.0,7095000.0,6436000.0,XPL,2024
32209000.0,23029000.0,6849000.0,15725000.0,14030000.0,,,740000.0,-8382000.0,52191000.0,-4753000.0,-1740000.0,107000.0,-4860000.0,-4319000.0,XPL,2023
35347000.0,25642000.0,9117000.0,13538000.0,17988000.0,,,1567000.0,4070000.0,59722000.0,8364000.0,10548000.0,349000.0,8015000.0,6652000.0,XPL,2022
,,,,,0.0,0.0,,,,,,,,,XPL,2021
304131000.0,121888000.0,1673000.0,134961000.0,124676000.0,79854000.0,,84646000.0,-40099000.0,42010000.0,-19301000.0,-19301000.0,4610000.0,-23911000.0,-19932000.0,SVE,2025
298622000.0,46190000.0,760000.0,42970000.0,121471000.0,18561000.0,58246000.0,80381000.0,-20123000.0,71756000.0,12747000.0,12747000.0,3105000.0,9642000.0,7550000.0,SVE,2024
265903000.0,45571000.0,2175000.0,31001000.0,112639000.0,7914000.0,58861000.0,70044000.0,-27662000.0,58607000.0,9127000.0,9127000.0,2558000.0,6569000.0,4758000.0,SVE,2023
163099000.0,55370000.0,27092000.0,24486000.0,105560000.0,6799000.0,5978000.0,15146000.0,-32420000.0,50383000.0,9954000.0,16174000.0,1608000.0,8346000.0,6081000.0,SVE,2022
,,,,,,1794000.0,,,,,,,,,SVE,2021
64286639.69,43438755.2,680839.09,42063402.87,9719383.59,2680462.71,7433683.82,10114146.53,-40551703.56,69832385.15,-2969532.76,-1802684.16,782603.46,-3752136.22,-3912522.09,ELQ,2025
56778218.06,38477283.24,416313.51,34054424.52,15704927.93,3659685.35,2700000.0,6359685.35,-21349677.78,74301194.91,4885203.5,5949650.64,534328.74,4350874.76,4521890.72,ELQ,2024
59190971.19,46240367.74,203915.02,42828766.91,12636270.62,200000.0,2700000.0,2900000.0,-14702703.94,83676595.68,12068784.29,13040150.82,559097.47,11509686.82,8922974.82,ELQ,2023
44132225.54,32016189.73,1702661.86,37298030.86,3713295.8,114808.46,2700000.0,2814808.46,-21731505.58,28368313.56,2388706.14,3247966.07,384333.82,2004372.32,1492487.32,ELQ,2022
,,,,,,,,,,,,,,,ELQ,2021
496549000.0,311124000.0,59361000.0,230728000.0,190149000.0,36498000.0,21850000.0,95612000.0,138553000.0,602288000.0,37282000.0,55257000.0,7409000.0,29873000.0,19265000.0,INL,2025
510475000.0,333095000.0,50371000.0,257453000.0,183533000.0,60675000.0,22849000.0,116610000.0,131221000.0,643572000.0,44517000.0,63565000.0,8844000.0,35673000.0,27911000.0,INL,2024
518820000.0,354328000.0,76010000.0,275813000.0,173140000.0,66034000.0,17442000.0,122280000.0,115648000.0,687079000.0,51501000.0,69234000.0,8425000.0,43076000.0,33476000.0,INL,2023
458872000.0,300052000.0,44891000.0,235461000.0,143710000.0,44831000.0,32814000.0,111922000.0,96052000.0,597283000.0,41505000.0,56869000.0,7452000.0,34053000.0,22617000.0,INL,2022
,,,,,,,,,,,,,,,INL,2021
590303000.0,268061000.0,48944000.0,164260000.0,322485000.0,43196000.0,42555000.0,114974000.0,10038000.0,685495000.0,17715000.0,28056000.0,6206000.0,11509000.0,10075000.0,MFO,2025
528807000.0,246633000.0,75138000.0,139325000.0,308178000.0,32089000.0,35000000.0,76144000.0,7183000.0,616744000.0,12998000.0,21837000.0,4819000.0,8179000.0,7186000.0,MFO,2024
497394000.0,288973000.0,134994000.0,132669000.0,299568000.0,47055000.0,16667000.0,78716000.0,-14800000.0,575900000.0,-7684000.0,947000.0,5392000.0,-13076000.0,-14777000.0,MFO,2023
454173000.0,252168000.0,85136000.0,95141000.0,314367000.0,38169000.0,0.0,38169000.0,24720000.0,922803000.0,34279000.0,41031000.0,3967000.0,30312000.0,24632000.0,MFO,2022
,,,,,,,,,,,,,,,MFO,2021
92710038.94,59499363.25,3178122.87,43764162.18,-146392340.41,7381101.4,5088088.96,12469190.36,-209708051.6,73325543.98,26481866.71,26836408.27,333961.78,26147904.93,22607651.93,ONC,2025
130584500.28,99798253.06,41038678.9,298776412.3,-168999992.34,76645109.41,0.0,76663547.77,-232315703.53,129494785.21,17301973.18,18733796.35,20387664.36,-3085691.18,-6849021.18,ONC,2024
126443520.74,100494008.31,26998884.73,288330138.54,-162150971.16,80843931.84,18438.36,80862370.2,-225347733.68,232970817.12,24049918.65,25537999.34,17412264.29,6637654.36,3254326.36,ONC,2023
115970249.3,89746729.65,39413431.54,272184589.49,-156490962.55,69778773.1,18438.36,69797211.46,-219687725.07,253308091.09,33212913.58,34110837.43,18252797.82,14960115.76,10882650.76,ONC,2022
,,,,,,,,,,,,,,,ONC,2021
47005000.0,16067000.0,6642000.0,10483000.0,19404000.0,0.0,0.0,16412000.0,-22874000.0,13696000.0,-22244000.0,-16290000.0,1085000.0,-23329000.0,-23329000.0,XTP,2025
60426000.0,36758000.0,27686000.0,9535000.0,40548000.0,0.0,0.0,6758000.0,-20409000.0,12274000.0,-21654000.0,-17129000.0,407000.0,-22061000.0,-22070000.0,XTP,2024
47942000.0,33288000.0,27275000.0,9378000.0,33592000.0,3348000.0,0.0,3952000.0,-4595000.0,13418000.0,-4485000.0,-2645000.0,343000.0,-4828000.0,-4851000.0,XTP,2023
