total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,retained_earnings
4685456000.0,1197628000.0,82153000.0,804764000.0,1543823000.0,457750000.0,1944928000.0,2518146000.0,1677263000.0,324217000.0,830943000.0,278543000.0,45674000.0,40841000.0,BRST3,2025,43511000.0
4026085000.0,877012000.0,238791000.0,782527000.0,1517175000.0,423688000.0,1467900000.0,1981443000.0,1427794000.0,260147000.0,672141000.0,181192000.0,78955000.0,60790000.0,BRST3,2024,28744000.0
3195271000.0,720908000.0,323210000.0,338126000.0,1536082000.0,115019000.0,1086689000.0,1248251000.0,1227870000.0,324464000.0,650654000.0,145186000.0,179278000.0,172493000.0,BRST3,2023,59823000.0
4412466000.0,2310040000.0,698510000.0,367137000.0,1752089000.0,0.0,,19879000.0,491009000.0,455346000.0,729450000.0,272910000.0,182436000.0,140504000.0,TELB3,2025,-1999280000.0
4089985000.0,1776003000.0,389319000.0,314577000.0,1482012000.0,46210000.0,0.0,55723000.0,414315000.0,145005000.0,415049000.0,211577000.0,-66572000.0,-66572000.0,TELB3,2024,-2139784000.0
4003587000.0,1607349000.0,353707000.0,280660000.0,1425651000.0,45710000.0,44892000.0,104723000.0,416840000.0,96353000.0,349894000.0,223710000.0,-127357000.0,-127357000.0,TELB3,2023,-2073212000.0
4035411000.0,1528710000.0,285681000.0,321615000.0,1663398000.0,47175000.0,89635000.0,153467000.0,347840000.0,48271000.0,290358000.0,216730000.0,-168459000.0,-168459000.0,TELB3,2022,-1837560000.0
,,,,,,144769000.0,,,,,,,,TELB3,2021,
1825499000.0,22239000.0,19237000.0,5529000.0,1696382000.0,,120943000.0,121796000.0,,,,,,,OBTC3,2025,-423823000.0
1512406000.0,987373000.0,316431000.0,504840000.0,774231000.0,132536000.0,162537000.0,313076000.0,1490300000.0,237434000.0,275434000.0,48799000.0,188635000.0,156270000.0,KEPL3,2025,
1594030000.0,1070027000.0,389817000.0,541088000.0,740781000.0,92506000.0,221296000.0,335897000.0,1607297000.0,319537000.0,359016000.0,31761000.0,287776000.0,199183000.0,KEPL3,2024,
1471280000.0,981908000.0,322923000.0,607901000.0,726203000.0,127976000.0,63433000.0,192697000.0,1512134000.0,332440000.0,367389000.0,26724000.0,305716000.0,245214000.0,KEPL3,2023,
1273778000.0,912707000.0,254454000.0,574303000.0,597270000.0,78505000.0,88043000.0,170617000.0,1815401000.0,537322000.0,567432000.0,17590000.0,519732000.0,382468000.0,KEPL3,2022,0.0
,,,,,,,,,,,,,,KEPL3,2021,
3433244000.0,2917337000.0,526805000.0,983183000.0,1449541000.0,424637000.0,636092000.0,1060729000.0,1378596000.0,307375000.0,335806000.0,54234000.0,253141000.0,203785000.0,TRIS3,2025,
3042594000.0,2266110000.0,449769000.0,477996000.0,1459011000.0,99085000.0,722633000.0,821718000.0,1346694000.0,259974000.0,284713000.0,50475000.0,209499000.0,171556000.0,TRIS3,2024,
2757738000.0,2063152000.0,362013000.0,765567000.0,1347166000.0,476993000.0,563788000.0,1040781000.0,1046690000.0,208982000.0,234686000.0,50639000.0,158343000.0,123880000.0,TRIS3,2023,
2575050000.0,1694212000.0,310361000.0,423997000.0,1261562000.0,174142000.0,729974000.0,904116000.0,760270000.0,153193000.0,176522000.0,61693000.0,91500000.0,67913000.0,TRIS3,2022,
,,,,,,,,,,,,,,TRIS3,2021,
9920927000.0,5688716000.0,185757000.0,3577888000.0,3085174000.0,188701000.0,1544416000.0,3690009000.0,14906429000.0,679180000.0,1205528000.0,504206000.0,174974000.0,260282000.0,PGMN3,2025,0.0
9021606000.0,4614664000.0,149126000.0,3381427000.0,2714843000.0,369751000.0,1046625000.0,3507097000.0,12641825000.0,439391000.0,957520000.0,437000000.0,2391000.0,103099000.0,PGMN3,2024,0.0
8988598000.0,4493557000.0,438500000.0,3242528000.0,2652989000.0,430286000.0,1205139000.0,3757346000.0,11202122000.0,270658000.0,797921000.0,552398000.0,-281740000.0,2516000.0,PGMN3,2023,
8597426000.0,4127912000.0,163742000.0,2935820000.0,2334552000.0,472810000.0,1100597000.0,3812899000.0,9189075000.0,720242000.0,1107570000.0,491020000.0,229222000.0,263664000.0,PGMN3,2022,
,,,,,,,,,,,,,,PGMN3,2021,
1890643000.0,846970000.0,343246000.0,573925000.0,482834000.0,202682000.0,607927000.0,841406000.0,1563623000.0,113134000.0,202121000.0,105453000.0,7681000.0,-11811000.0,PRNR3,2025,
1229162000.0,609764000.0,232537000.0,546806000.0,340742000.0,267358000.0,196225000.0,488508000.0,1100583000.0,88563000.0,137299000.0,50685000.0,37878000.0,10150000.0,PRNR3,2024,
837004000.0,445227000.0,125891000.0,277072000.0,224735000.0,77019000.0,271542000.0,373969000.0,1046411000.0,79221000.0,118282000.0,36810000.0,42411000.0,13701000.0,PRNR3,2023,
619939000.0,353888000.0,105039000.0,259122000.0,215595000.0,35653000.0,100695000.0,157213000.0,813494000.0,98073000.0,124371000.0,13893000.0,84180000.0,20235000.0,PRNR3,2022,
,,,,,,,,,,,,,,PRNR3,2021,
524230000.0,281059000.0,22304000.0,126222000.0,313508000.0,45693000.0,50911000.0,96604000.0,269299000.0,4022000.0,12588000.0,10970000.0,-6948000.0,-6687000.0,BIOM3,2025,-660329000.0
465659000.0,242110000.0,77620000.0,88894000.0,262784000.0,44503000.0,76880000.0,121383000.0,142905000.0,-64987000.0,-53103000.0,11607000.0,-76594000.0,-77238000.0,BIOM3,2024,-653642000.0
344698000.0,128265000.0,25999000.0,84152000.0,122940000.0,47660000.0,105940000.0,153600000.0,118194000.0,-67674000.0,-56194000.0,13127000.0,-80801000.0,-81141000.0,BIOM3,2023,-576404000.0
405093000.0,183511000.0,75931000.0,92458000.0,159109000.0,51060000.0,121224000.0,172284000.0,104954000.0,-78913000.0,-66662000.0,14276000.0,-93189000.0,-92559000.0,BIOM3,2022,-495263000.0
,,,,,,,,,,,,,,BIOM3,2021,
2530252000.0,469966000.0,245313000.0,688324000.0,356129000.0,240297000.0,789272000.0,1452803000.0,1872588000.0,289103000.0,550081000.0,263256000.0,25847000.0,7056000.0,ALPK3,2025,5028000.0
2507306000.0,438646000.0,217996000.0,638059000.0,349775000.0,199798000.0,817785000.0,1462748000.0,1584808000.0,228085000.0,477004000.0,232033000.0,-3948000.0,-15938000.0,ALPK3,2024,-1055099000.0
2515092000.0,338698000.0,189524000.0,684318000.0,367314000.0,222914000.0,705948000.0,1411972000.0,1356341000.0,191978000.0,430678000.0,254363000.0,-62385000.0,-73911000.0,ALPK3,2023,-1046652000.0
2564006000.0,274860000.0,137413000.0,899120000.0,445916000.0,452683000.0,418034000.0,1370067000.0,1112959000.0,79486000.0,314398000.0,232417000.0,-152931000.0,-160871000.0,ALPK3,2022,-988162000.0
,,,,,,,,,,,,,,ALPK3,2021,
1613764000.0,1044291000.0,395276000.0,286487000.0,1001959000.0,44169000.0,249951000.0,297026000.0,2136827000.0,239865000.0,274298000.0,25521000.0,214344000.0,143653000.0,DEXP3,2025,451753000.0
1557125000.0,988510000.0,341761000.0,301071000.0,951170000.0,62000000.0,215064000.0,283202000.0,1810394000.0,256605000.0,288292000.0,32971000.0,223634000.0,144196000.0,DEXP3,2024,516279000.0
1462436000.0,965751000.0,452932000.0,291891000.0,727788000.0,101860000.0,194440000.0,304730000.0,1745275000.0,304841000.0,335393000.0,43579000.0,261262000.0,180791000.0,DEXP3,2023,506824000.0
1307748000.0,778648000.0,198753000.0,286233000.0,570700000.0,107902000.0,192402000.0,311363000.0,2098108000.0,286595000.0,312308000.0,63207000.0,223388000.0,149891000.0,DEXP3,2022,356418000.0
,,,,,,,,,,,,,,DEXP3,2021,
6234275000.0,4494065000.0,235121000.0,3484929000.0,1345730000.0,311139000.0,563531000.0,1401782000.0,11450521000.0,318635000.0,518799000.0,201173000.0,117462000.0,118898000.0,PFRM3,2025,
5616238000.0,4020094000.0,229552000.0,2989131000.0,1303101000.0,248539000.0,551180000.0,1246712000.0,10153623000.0,277247000.0,446768000.0,149386000.0,127861000.0,114579000.0,PFRM3,2024,
4937926000.0,3539367000.0,193743000.0,2446645000.0,1248348000.0,206276000.0,573628000.0,1143698000.0,8661744000.0,243489000.0,392009000.0,161896000.0,81593000.0,70397000.0,PFRM3,2023,
4364933000.0,2980433000.0,183255000.0,1956323000.0,1191014000.0,131015000.0,532648000.0,1024191000.0,7816218000.0,228166000.0,366387000.0,149196000.0,78970000.0,80874000.0,PFRM3,2022,
,,,,,,,,,,,,,,PFRM3,2021,
3608313000.0,2221613000.0,526878000.0,328033000.0,1331144000.0,61572000.0,1256636000.0,1387676000.0,2617205000.0,206740000.0,246174000.0,133622000.0,73118000.0,20000000.0,SOJA3,2025,0.0
2666602000.0,1747904000.0,238527000.0,430083000.0,1346795000.0,140956000.0,273051000.0,429016000.0,1831973000.0,215173000.0,245829000.0,39700000.0,175473000.0,93460000.0,SOJA3,2024,76444000.0
2364604000.0,1555426000.0,465589000.0,344162000.0,1012629000.0,38533000.0,535057000.0,592550000.0,2062189000.0,304721000.0,320276000.0,50742000.0,253979000.0,301501000.0,SOJA3,2023,27656000.0
1449473000.0,937849000.0,254739000.0,292280000.0,957122000.0,95326000.0,187964000.0,293737000.0,1757166000.0,218446000.0,222960000.0,26401000.0,192045000.0,169335000.0,SOJA3,2022,233662000.0
,,,,,,,,,,,,,,SOJA3,2021,
10173712000.0,2588253000.0,220007000.0,1164141000.0,2300465000.0,345238000.0,4175350000.0,5696451000.0,4023697000.0,1143545000.0,1571013000.0,890686000.0,252859000.0,123755000.0,ANIM3,2025,
9688873000.0,2084653000.0,99601000.0,962892000.0,2274252000.0,146947000.0,3974119000.0,5309792000.0,3801379000.0,922284000.0,1403319000.0,736216000.0,186068000.0,85146000.0,ANIM3,2024,
9655477000.0,1770484000.0,139411000.0,1692177000.0,2404485000.0,875973000.0,2921129000.0,5101068000.0,3732940000.0,557724000.0,1092155000.0,775599000.0,-217875000.0,-329630000.0,ANIM3,2023,
10732094000.0,2379589000.0,422431000.0,1821441000.0,2763347000.0,885446000.0,3224715000.0,5616859000.0,3563231000.0,326558000.0,888318000.0,742509000.0,-415951000.0,-102250000.0,ANIM3,2022,0.0
,,,,,,,,,,,,,,ANIM3,2021,0.0
3738885000.0,2177662000.0,286727000.0,2807313000.0,478791000.0,86015000.0,309320000.0,463123000.0,1488493000.0,323638000.0,553355000.0,324362000.0,-724000.0,-40935000.0,CVCB3,2025,-2389024000.0
3840648000.0,2226986000.0,400233000.0,2531686000.0,531632000.0,9450000.0,532871000.0,612806000.0,1420763000.0,184559000.0,407062000.0,267926000.0,-83367000.0,-103341000.0,CVCB3,2024,-2348089000.0
4030884000.0,2301361000.0,482830000.0,2478268000.0,607959000.0,161497000.0,628514000.0,858552000.0,1432690000.0,-155590000.0,62906000.0,296914000.0,-452504000.0,-456880000.0,CVCB3,2023,-2244748000.0
3917566000.0,1962441000.0,687545000.0,3130395000.0,316480000.0,693735000.0,202950000.0,956992000.0,1221595000.0,-34193000.0,168987000.0,312881000.0,-347074000.0,-433441000.0,CVCB3,2022,-1787868000.0
,,,,,,,,,,,,,,CVCB3,2021,
1583215000.0,941434000.0,122259000.0,508500000.0,778663000.0,234726000.0,215805000.0,450531000.0,3015706000.0,175926000.0,198215000.0,48057000.0,127869000.0,86482000.0,WLMM3,2025,
1311805000.0,809745000.0,38618000.0,336048000.0,773222000.0,216821000.0,154490000.0,371311000.0,3124270000.0,208204000.0,218563000.0,17756000.0,190448000.0,129397000.0,WLMM3,2024,
1008709000.0,631472000.0,42069000.0,246564000.0,702229000.0,127376000.0,13105000.0,140481000.0,2390660000.0,164927000.0,169740000.0,8249000.0,156678000.0,114641000.0,WLMM3,2023,
811565000.0,455021000.0,22775000.0,133419000.0,622011000.0,49783000.0,6482000.0,56265000.0,1980299000.0,167457000.0,171438000.0,2050000.0,165407000.0,117298000.0,WLMM3,2022,
,,,,,,,,,,,,,,WLMM3,2021,
2586405000.0,1504546000.0,67547000.0,955097000.0,1247453000.0,662127000.0,245168000.0,907295000.0,1463029000.0,127340000.0,181108000.0,81901000.0,45439000.0,17673000.0,TASA3,2025,
2628647000.0,1551087000.0,112614000.0,1016957000.0,1294361000.0,554318000.0,193220000.0,747538000.0,1672674000.0,153795000.0,197410000.0,74835000.0,78960000.0,76592000.0,TASA3,2024,
2153861000.0,1194992000.0,83362000.0,800467000.0,1091805000.0,412994000.0,117968000.0,531103000.0,1781887000.0,257315000.0,292755000.0,48606000.0,208709000.0,152790000.0,TASA3,2023,
2276173000.0,1467612000.0,201219000.0,998666000.0,1024231000.0,392967000.0,95258000.0,488225000.0,2540021000.0,797828000.0,829138000.0,42623000.0,755205000.0,519984000.0,TASA3,2022,304700000.0
,,,,,,,,,,,,,,TASA3,2021,0.0
7420477000.0,2660333000.0,1805147000.0,548167000.0,2010249000.0,184297000.0,3343241000.0,4900729000.0,2148915000.0,440138000.0,1543845000.0,497778000.0,-57640000.0,9496000.0,JALL3,2026,
7137606000.0,2301201000.0,1237342000.0,1050586000.0,2003170000.0,575240000.0,2401837000.0,4547700000.0,2337911000.0,329606000.0,1391688000.0,475874000.0,-146268000.0,-55950000.0,JALL3,2025,
6701940000.0,2120283000.0,1049863000.0,735404000.0,2074758000.0,237577000.0,2399176000.0,4016479000.0,1909528000.0,392108000.0,1418530000.0,350963000.0,41145000.0,85118000.0,JALL3,2024,
6160219000.0,2051383000.0,999121000.0,830358000.0,1937245000.0,230719000.0,1894010000.0,3349084000.0,1707488000.0,951080000.0,1508922000.0,243393000.0,707687000.0,692329000.0,JALL3,2023,0.0
,,,,,,,,,,,,,,JALL3,2022,
1416094000.0,981170000.0,21699000.0,470832000.0,742060000.0,135167000.0,183338000.0,318505000.0,1928530000.0,145599000.0,163019000.0,68406000.0,77193000.0,49866000.0,PATI3,2025,
1617428000.0,1204075000.0,25070000.0,548199000.0,749036000.0,179430000.0,303558000.0,482988000.0,2109725000.0,179815000.0,194457000.0,59812000.0,120003000.0,84659000.0,PATI3,2024,
1564781701.0,1163977654.0,433669387.0,457758409.0,840564177.0,172269191.0,233923281.0,406192472.0,1879266353.0,128133281.0,141309279.0,95271437.0,32861844.0,13417745.0,PATI3,2023,
1899575511.0,1575442078.0,598719585.0,557279978.0,840373480.0,248254650.0,371741942.0,619996592.0,2331132161.0,216005097.0,227246966.0,127864394.0,88140703.0,55692835.0,PATI3,2022,
,,,,,,,,,,,,,,PATI3,2021,394898876.0
1263495000.0,540501000.0,4981000.0,239165000.0,878113000.0,,,144354000.0,744815000.0,100976000.0,157361000.0,13847000.0,87129000.0,83855000.0,CGRA3,2025,0.0
1353420000.0,628497000.0,9175000.0,254268000.0,952978000.0,,,145936000.0,728592000.0,135842000.0,193696000.0,14241000.0,121601000.0,104649000.0,CGRA3,2024,0.0
1274618000.0,570025000.0,168715000.0,249976000.0,884240000.0,,,140900000.0,676829000.0,122574000.0,180102000.0,13900000.0,108674000.0,95652000.0,CGRA3,2023,0.0
1171754000.0,522135000.0,125350000.0,213109000.0,832361000.0,,,135812000.0,682351000.0,149139000.0,197496000.0,13641000.0,135498000.0,119071000.0,CGRA3,2022,10983000.0
,,,,,,,,,,,,,,CGRA3,2021,
16249000000.0,7771000000.0,879000000.0,4664000000.0,4759000000.0,0.0,1995000000.0,5578000000.0,12305000000.0,1044000000.0,1852000000.0,877000000.0,167000000.0,-271000000.0,AMER3,2025,-35125000000.0
17465000000.0,7078000000.0,1129000000.0,4382000000.0,4970000000.0,49000000.0,1733000000.0,5968000000.0,12452000000.0,16729000000.0,17617000000.0,3452000000.0,13277000000.0,8281000000.0,AMER3,2024,-34854000000.0
27115000000.0,10727000000.0,1758000000.0,49275000000.0,-28850000000.0,23523000000.0,0.0,28489000000.0,14759000000.0,-3031000000.0,-1676000000.0,3975000000.0,-7006000000.0,-2272000000.0,AMER3,2023,-43136000000.0
31872000000.0,16978000000.0,2479000000.0,50181000000.0,-26670000000.0,22749000000.0,0.0,28877000000.0,25821000000.0,-9838000000.0,-8190000000.0,3511000000.0,-13349000000.0,-13220000000.0,AMER3,2022,-40864000000.0
,,,,,,,,,,,,,,AMER3,2021,
2740776000.0,1776753000.0,5571000.0,684591000.0,1064288000.0,95459000.0,509018000.0,604477000.0,1117283000.0,186481000.0,190799000.0,2316000.0,184165000.0,112060000.0,MELK3,2025,
2594695000.0,1987247000.0,5140000.0,677526000.0,1211564000.0,125530000.0,234803000.0,360333000.0,1028992000.0,164515000.0,168648000.0,66000.0,164449000.0,71368000.0,MELK3,2024,
2421373000.0,1991437000.0,1580000.0,685825000.0,1205197000.0,145523000.0,139736000.0,285259000.0,1183709000.0,182428000.0,186997000.0,92000.0,182336000.0,103885000.0,MELK3,2023,
2301121000.0,1844235000.0,16058000.0,601828000.0,1206101000.0,46358000.0,118641000.0,164999000.0,1029568000.0,148827000.0,152759000.0,76000.0,148751000.0,84378000.0,MELK3,2022,
,,,,,,,,,,,,,,MELK3,2021,
750929000.0,239964000.0,75674000.0,162686000.0,465112000.0,167000.0,82536000.0,123595000.0,623529000.0,118078000.0,180199000.0,6806000.0,111272000.0,106051000.0,CSUD3,2025,0.0
696188000.0,201426000.0,96197000.0,165025000.0,477140000.0,1677000.0,0.0,70541000.0,567639000.0,137441000.0,199147000.0,8768000.0,128673000.0,91177000.0,CSUD3,2024,0.0
611536000.0,170503000.0,75290000.0,122960000.0,429356000.0,4929000.0,1689000.0,68751000.0,530233000.0,126743000.0,190645000.0,9962000.0,116781000.0,88423000.0,CSUD3,2023,
607219000.0,182482000.0,86455000.0,155994000.0,381846000.0,9587000.0,6763000.0,85704000.0,537168000.0,110905000.0,172479000.0,9933000.0,100972000.0,73572000.0,CSUD3,2022,
,,,,,,,,,,,,,,CSUD3,2021,
929946000.0,575948000.0,47963000.0,217187000.0,644605000.0,124930000.0,48627000.0,199537000.0,819983000.0,98227000.0,123348000.0,25419000.0,72808000.0,66528000.0,VITT3,2025,
953178000.0,590289000.0,54473000.0,221417000.0,634772000.0,132057000.0,67440000.0,233177000.0,786619000.0,111519000.0,133426000.0,18553000.0,92966000.0,75526000.0,VITT3,2024,
925757000.0,571633000.0,82829000.0,277657000.0,620370000.0,167549000.0,0.0,199538000.0,756109000.0,134261000.0,154509000.0,39946000.0,94315000.0,97359000.0,VITT3,2023,
958471000.0,648351000.0,88630000.0,293204000.0,577565000.0,168133000.0,60102000.0,256501000.0,851191000.0,240284000.0,256035000.0,69803000.0,170481000.0,150003000.0,VITT3,2022,
,,,,,,,,,,,,,,VITT3,2021,
693048000.0,459750000.0,37264000.0,124490000.0,437800000.0,6357000.0,40705000.0,50072000.0,478423000.0,91161000.0,102609000.0,11339000.0,79822000.0,71475000.0,TECN3,2025,
724487000.0,495693000.0,119913000.0,171209000.0,410409000.0,53985000.0,53778000.0,111193000.0,400280000.0,98821000.0,109397000.0,13721000.0,85100000.0,64833000.0,TECN3,2024,
665615000.0,437690000.0,125152000.0,95547000.0,402679000.0,16060000.0,77759000.0,98737000.0,342347000.0,83752000.0,93381000.0,18520000.0,65232000.0,56213000.0,TECN3,2023,26869000.0
642766000.0,417062000.0,98325000.0,86216000.0,364947000.0,18012000.0,102253000.0,124273000.0,351232000.0,65598000.0,75349000.0,19966000.0,45632000.0,39925000.0,TECN3,2022,20198000.0
,,,,,,,,,,,,,,TECN3,2021,
1777362000.0,507218000.0,17087000.0,1786460000.0,-277542000.0,463708000.0,4980000.0,697166000.0,1153825000.0,-1151632000.0,-1061526000.0,123939000.0,-1275571000.0,-1372344000.0,AALR3,2025,-2007318000.0
2889222000.0,694432000.0,43621000.0,666400000.0,1094793000.0,293991000.0,427722000.0,951062000.0,1177550000.0,83282000.0,185513000.0,176651000.0,-93369000.0,-129119000.0,AALR3,2024,-634974000.0
2669811000.0,524747000.0,218595000.0,734820000.0,917456000.0,375976000.0,669306000.0,1309243000.0,1179584000.0,32745000.0,125875000.0,202812000.0,-199469000.0,-227878000.0,AALR3,2023,-505855000.0
2615454000.0,484284000.0,218744000.0,678389000.0,949696000.0,424490000.0,610467000.0,1335223000.0,1085009000.0,-43116000.0,74621000.0,151483000.0,-233234000.0,-227810000.0,AALR3,2022,-277977000.0
,,,,,,,,,,,,,,AALR3,2021,
3369335000.0,2347432000.0,375871000.0,1305823000.0,1551768000.0,62785000.0,353667000.0,484904000.0,5504620000.0,514059000.0,562147000.0,106132000.0,407927000.0,332712000.0,ALLD3,2025,37659000.0
3480239000.0,2452534000.0,427961000.0,1342037000.0,1588986000.0,123214000.0,382514000.0,593830000.0,5521381000.0,235616000.0,288510000.0,134595000.0,101021000.0,145532000.0,ALLD3,2024,116023000.0
3395751000.0,2289747000.0,535620000.0,1135058000.0,1599166000.0,81660000.0,462053000.0,651245000.0,5854915000.0,257532000.0,322442000.0,158412000.0,99120000.0,122444000.0,ALLD3,2023,
3688953000.0,2567150000.0,141942000.0,1529603000.0,1499921000.0,221185000.0,408395000.0,756915000.0,5127781000.0,233867000.0,307406000.0,181520000.0,52347000.0,76146000.0,ALLD3,2022,0.0
,,,,,,,,,,,,,,ALLD3,2021,53228000.0
633890000.0,195869000.0,72857000.0,95420000.0,511484000.0,,,,460204000.0,71228000.0,88896000.0,,30665000.0,-621000.0,CASH3,2025,-10212000.0
486794000.0,326207000.0,37365000.0,104240000.0,342465000.0,,,226000.0,365018000.0,38432000.0,49522000.0,,17120000.0,-7959000.0,CASH3,2024,-9591000.0
978995000.0,740911000.0,69361000.0,131572000.0,776479000.0,0.0,,846000.0,326589000.0,-45705000.0,-25776000.0,0.0,-19766000.0,-18559000.0,CASH3,2023,-109555000.0
1357951000.0,922992000.0,455772000.0,471614000.0,786456000.0,132000.0,0.0,132000.0,320121000.0,-47192000.0,-33509000.0,122000.0,-47314000.0,-56593000.0,CASH3,2022,-90996000.0
,,,,,305000.0,152000.0,1958000.0,,,,309000.0,,,CASH3,2021,
2759061000.0,1715048000.0,376534000.0,730114000.0,1246630000.0,129811000.0,481472000.0,611283000.0,1326712000.0,127945000.0,198031000.0,20277000.0,107668000.0,85113000.0,ROMI3,2025,
2546623000.0,1576066000.0,262220000.0,761139000.0,1226745000.0,147148000.0,317259000.0,464407000.0,1220011000.0,137924000.0,198537000.0,16604000.0,121320000.0,113883000.0,ROMI3,2024,
2282042000.0,1400895000.0,282418000.0,628279000.0,1169511000.0,176839000.0,216532000.0,393371000.0,1227247000.0,200391000.0,256429000.0,17033000.0,183358000.0,164086000.0,ROMI3,2023,
2244933000.0,1388934000.0,131999000.0,597847000.0,1093127000.0,53714000.0,276169000.0,329883000.0,1592302000.0,297764000.0,348510000.0,18675000.0,279089000.0,215027000.0,ROMI3,2022,248144000.0
,,,,,,,,,,,,,,ROMI3,2021,
3938536000.0,1224040000.0,222668000.0,1349739000.0,1290436000.0,660721000.0,1082515000.0,1762322000.0,1426845000.0,363907000.0,664232000.0,257261000.0,106646000.0,10665000.0,QUAL3,2025,
4366325000.0,1657879000.0,322307000.0,1503375000.0,1282265000.0,570002000.0,1293162000.0,1881851000.0,1541924000.0,272540000.0,672062000.0,260509000.0,12031000.0,6579000.0,QUAL3,2024,
4509325000.0,1618706000.0,394589000.0,1303623000.0,1270214000.0,566646000.0,1640101000.0,2237213000.0,1749906000.0,216504000.0,691821000.0,328131000.0,-111627000.0,-82435000.0,QUAL3,2023,
4512028000.0,1197620000.0,377129000.0,674376000.0,1346450000.0,20439000.0,2186141000.0,2257712000.0,1951408000.0,411063000.0,826482000.0,264331000.0,146732000.0,92818000.0,QUAL3,2022,
,,,,,,,,,,,,,,QUAL3,2021,
8428130000.0,4667104000.0,264820000.0,3287735000.0,2018964000.0,1210020000.0,2302485000.0,3967905000.0,12815400000.0,221433000.0,435635000.0,564724000.0,-343291000.0,-285575000.0,AMOB3,2025,-71985000.0
8909802000.0,5362972000.0,78741000.0,3369924000.0,2302582000.0,1295751000.0,2338811000.0,4100388000.0,11986551000.0,258676000.0,467184000.0,424501000.0,-165825000.0,-105482000.0,AMOB3,2024,213590000.0
7630665000.0,4744477000.0,115153000.0,2089258000.0,2637841000.0,437965000.0,1859507000.0,2659520000.0,9521565000.0,248085000.0,421317000.0,233336000.0,14749000.0,134782000.0,AMOB3,2023,-1661000.0
2013281000.0,1632969000.0,23712000.0,605020000.0,771731000.0,169865000.0,317894000.0,532884000.0,2683188000.0,328961000.0,346912000.0,49034000.0,279927000.0,247541000.0,AMOB3,2022,261325000.0
,,,,,,,,,,,,,,AMOB3,2021,
4473551000.0,2821028000.0,618362000.0,1667997000.0,1575992000.0,454045000.0,819532000.0,1296652000.0,3080456000.0,219574000.0,302186000.0,199375000.0,20199000.0,8638000.0,POSI3,2025,
4466987000.0,2967747000.0,566929000.0,1503102000.0,1635829000.0,341080000.0,941744000.0,1318010000.0,3332332000.0,271603000.0,329020000.0,169467000.0,102136000.0,80378000.0,POSI3,2024,
4581833000.0,3575173000.0,591375000.0,1934265000.0,1587400000.0,694839000.0,690894000.0,1419095000.0,3474259000.0,496609000.0,552839000.0,242458000.0,254151000.0,246760000.0,POSI3,2023,
4199825000.0,3430062000.0,426576000.0,1773213000.0,1396026000.0,655704000.0,876281000.0,1561600000.0,4398539000.0,586842000.0,636733000.0,279858000.0,306984000.0,303117000.0,POSI3,2022,
,,,,,,,,,,,,,,POSI3,2021,
752623000.0,153371000.0,56564000.0,396353000.0,-183235000.0,115272000.0,203669000.0,360948000.0,592928000.0,-17619000.0,86084000.0,155789000.0,-173408000.0,-202170000.0,SEQL3,2025,-2421568000.0
1232156000.0,186901000.0,21853000.0,781818000.0,-758374000.0,144455000.0,756673000.0,1007113000.0,769016000.0,-1113102000.0,-969575000.0,162316000.0,-1275418000.0,-1094265000.0,SEQL3,2024,-2065678000.0
1561132000.0,333835000.0,30045000.0,791939000.0,117566000.0,269552000.0,184191000.0,717469000.0,744741000.0,-739490000.0,-588519000.0,210618000.0,-950108000.0,-822222000.0,SEQL3,2023,-971413000.0
1982851000.0,590655000.0,119350000.0,516640000.0,498328000.0,20605000.0,489660000.0,879639000.0,1804323000.0,32866000.0,189162000.0,164821000.0,-131955000.0,-106872000.0,SEQL3,2022,-149191000.0
,,,,,,,,,,,,,,SEQL3,2021,
2197127000.0,221774000.0,77898000.0,974678000.0,513188000.0,740132000.0,534501000.0,1275353000.0,1054757000.0,-368568000.0,-132163000.0,91564000.0,-460132000.0,-386079000.0,TPIS3,2025,-359344000.0
2767000000.0,232678000.0,42700000.0,1118479000.0,923024000.0,874998000.0,553276000.0,1430501000.0,1152704000.0,38147000.0,215689000.0,59836000.0,-21689000.0,35588000.0,TPIS3,2024,0.0
2823549000.0,171848000.0,50869000.0,523379000.0,897436000.0,285625000.0,1238973000.0,1527397000.0,1031011000.0,-32869000.0,147715000.0,61020000.0,-93889000.0,-8021000.0,TPIS3,2023,
2952556000.0,155392000.0,57580000.0,546014000.0,911429000.0,337011000.0,1329260000.0,1670293000.0,1121819000.0,145166000.0,321759000.0,50051000.0,95115000.0,8382000.0,TPIS3,2022,0.0
,,,,,,,,,,,,,,TPIS3,2021,32506000.0
33638000000.0,14403000000.0,1225000000.0,21822000000.0,2774000000.0,5613000000.0,685000000.0,9515000000.0,29197000000.0,530000000.0,1567000000.0,2874000000.0,-2344000000.0,-2988000000.0,BHIA3,2025,-7297000000.0
33889000000.0,14140000000.0,2131000000.0,19262000000.0,2477000000.0,5224000000.0,4222000000.0,12796000000.0,27206000000.0,550000000.0,1622000000.0,2227000000.0,-1677000000.0,-1045000000.0,BHIA3,2024,-4309000000.0
