total_assets,current_assets,cash,current_liabilities,equity,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,st_debt,lt_debt
19853000.0,13898000.0,4276000.0,5217000.0,5272000.0,9263000.0,-27508000.0,10323000.0,-4022000.0,-3453000.0,446000.0,-4468000.0,-4511000.0,FGAS,2024,0.0,5758000.0
18011000.0,16093000.0,7216000.0,4336000.0,8630000.0,6071000.0,-22997000.0,8967000.0,-1293000.0,-759000.0,386000.0,-1679000.0,-1679000.0,FGAS,2023,1234000.0,4363000.0
10826000.0,8763000.0,1651000.0,1823000.0,3467000.0,5578000.0,-21318000.0,5618000.0,-1925000.0,-1446000.0,907000.0,-2832000.0,-2832000.0,FGAS,2022,0.0,4826000.0
,,,,,,,,,,,,,FGAS,2021,,
173485000.0,81243000.0,2122000.0,30398000.0,117817000.0,33130000.0,41988000.0,98632000.0,26530000.0,33435000.0,3985000.0,22545000.0,17539000.0,SLRM,2025,9409000.0,17202000.0
149024000.0,57855000.0,147000.0,62765000.0,60158000.0,51901000.0,24449000.0,76982000.0,16712000.0,20837000.0,3772000.0,12940000.0,9878000.0,SLRM,2024,26790000.0,20880000.0
,,,,,,,69406000.0,13025000.0,15346000.0,2069000.0,10956000.0,9571000.0,SLRM,2023,,
213192000.0,197936000.0,5938000.0,127737000.0,82198000.0,107049000.0,18799000.0,54753000.0,27798000.0,30992000.0,4026000.0,23772000.0,18188000.0,PMNT,2025,104241000.0,
166563000.0,155516000.0,10920000.0,97039000.0,68081000.0,83346000.0,9611000.0,42602000.0,21801000.0,23941000.0,4585000.0,17216000.0,13291000.0,PMNT,2024,82410000.0,
,,,,,,,36882000.0,20440000.0,20657000.0,7168000.0,13272000.0,10298000.0,PMNT,2023,,
39854000.0,34743000.0,29111000.0,4549000.0,35195000.0,248000.0,-30749000.0,9672000.0,-29518000.0,-29326000.0,116000.0,-29634000.0,-29634000.0,JEEN,2025,81000.0,0.0
2855000.0,1076000.0,159000.0,2184000.0,-420000.0,2080000.0,-1115000.0,3333000.0,-8413000.0,-7971000.0,48000.0,-8461000.0,-8464000.0,JEEN,2024,989000.0,1091000.0
27085000.0,25303000.0,17859000.0,2122000.0,24296000.0,1071000.0,-66726000.0,2723000.0,-11601000.0,-10588000.0,106000.0,-11707000.0,-11712000.0,JEEN,2023,,
39008000.0,36342000.0,26509000.0,2152000.0,35851000.0,1395000.0,-55014000.0,5549000.0,-7712000.0,-6450000.0,143000.0,-7855000.0,-7878000.0,JEEN,2022,0.0,
,,,,,,,,,,,,,JEEN,2021,1555000.0,0.0
562886000.0,313804000.0,10543000.0,138924000.0,299540000.0,178270000.0,201385000.0,427217000.0,25308000.0,54221000.0,7152000.0,18156000.0,17045000.0,GRIN,2025,58924000.0,64368000.0
534461000.0,294299000.0,14261000.0,133064000.0,292431000.0,129431000.0,189794000.0,406260000.0,39593000.0,66102000.0,6490000.0,33103000.0,25399000.0,GRIN,2024,27928000.0,35435000.0
501538000.0,277010000.0,5028000.0,98303000.0,292241000.0,140118000.0,184507000.0,430240000.0,50959000.0,74788000.0,6787000.0,44172000.0,38436000.0,GRIN,2023,36359000.0,33061000.0
496802000.0,299491000.0,17808000.0,103029000.0,287603000.0,134113000.0,190854000.0,414857000.0,50280000.0,72945000.0,4050000.0,46230000.0,42050000.0,GRIN,2022,27817000.0,32202000.0
,,,,,,,,,,,,,GRIN,2021,,
34965000.0,28722000.0,1130000.0,27293000.0,3337000.0,15650000.0,-80723000.0,20933000.0,-11591000.0,-10576000.0,1420000.0,-13011000.0,-13063000.0,THES,2025,11519000.0,
27321000.0,25292000.0,7932000.0,10906000.0,14316000.0,4530000.0,-67660000.0,17555000.0,-4786000.0,-4146000.0,2363000.0,-7149000.0,-7149000.0,THES,2024,3389000.0,0.0
17162000.0,15195000.0,2089000.0,12808000.0,-763000.0,7415000.0,-60511000.0,14820000.0,564000.0,1068000.0,1065000.0,-501000.0,-501000.0,THES,2023,3007000.0,3138000.0
11430000.0,8697000.0,674000.0,10171000.0,-4800000.0,7958000.0,-60010000.0,10422000.0,-7267000.0,-6782000.0,890000.0,-8157000.0,-8231000.0,THES,2022,2517000.0,3852000.0
,,,,,,,,,,,,,THES,2021,,0.0
13444000.0,5864000.0,771000.0,5000000.0,6680000.0,1910000.0,-79510000.0,9736000.0,-22913000.0,-19477000.0,138000.0,-23051000.0,-21608000.0,ARDM,2025,0.0,0.0
39091000.0,14403000.0,2522000.0,4332000.0,28748000.0,6044000.0,-57902000.0,14450000.0,-22828000.0,-18515000.0,152000.0,-22980000.0,-22798000.0,ARDM,2024,479000.0,351000.0
59509000.0,21246000.0,1874000.0,9705000.0,42278000.0,8328000.0,-35104000.0,33868000.0,-1196000.0,2961000.0,219000.0,-1415000.0,-545000.0,ARDM,2023,1950000.0,182000.0
62952000.0,23194000.0,4636000.0,10859000.0,43392000.0,10745000.0,-34559000.0,24473000.0,-11819000.0,-7721000.0,171000.0,-11990000.0,-10897000.0,ARDM,2022,3324000.0,325000.0
,,,,,,,,,,,,,ARDM,2021,,
577537000.0,344111000.0,8242000.0,250466000.0,275847000.0,195027000.0,236260000.0,430642000.0,51998000.0,72137000.0,16862000.0,35136000.0,27502000.0,BRMG,2025,141562000.0,20251000.0
552630000.0,308630000.0,8824000.0,222809000.0,260502000.0,194541000.0,219750000.0,402769000.0,50225000.0,71901000.0,15257000.0,34968000.0,29151000.0,BRMG,2024,123297000.0,32001000.0
533271000.0,290620000.0,14092000.0,210293000.0,231819000.0,221486000.0,190230000.0,462946000.0,20667000.0,39589000.0,20452000.0,215000.0,-25000.0,BRMG,2023,127285000.0,45083000.0
621409000.0,387856000.0,7958000.0,267431000.0,243074000.0,272064000.0,197383000.0,516589000.0,39231000.0,57001000.0,12922000.0,26309000.0,25887000.0,BRMG,2022,158167000.0,56926000.0
,,,,,,,,,,,,,BRMG,2021,,
202531000.0,179797000.0,75302000.0,42698000.0,151533000.0,8238000.0,101370000.0,183550000.0,16918000.0,22760000.0,413000.0,16505000.0,11224000.0,STG,2025,4175000.0,1776000.0
198031000.0,173710000.0,64094000.0,39937000.0,147697000.0,10964000.0,105146000.0,179938000.0,28915000.0,34239000.0,596000.0,28319000.0,21336000.0,STG,2024,4059000.0,5957000.0
,,,,,,,170732000.0,25477000.0,30713000.0,840000.0,24637000.0,18398000.0,STG,2023,,
378256000.0,288054000.0,78965000.0,159815000.0,127970000.0,124223000.0,124203000.0,437311000.0,2867000.0,9032000.0,7176000.0,-4309000.0,-5927000.0,NXTM,2025,34697000.0,77375000.0
363021000.0,272771000.0,56823000.0,148349000.0,138720000.0,108215000.0,133630000.0,447246000.0,19711000.0,25805000.0,6816000.0,12895000.0,8677000.0,NXTM,2024,34205000.0,67522000.0
365877000.0,277604000.0,50787000.0,142857000.0,130627000.0,124276000.0,124953000.0,472079000.0,30612000.0,37762000.0,7912000.0,22700000.0,17164000.0,NXTM,2023,32491000.0,84467000.0
337429000.0,253026000.0,22396000.0,133813000.0,113100000.0,135646000.0,107789000.0,440413000.0,17286000.0,23422000.0,6814000.0,10472000.0,7262000.0,NXTM,2022,45803000.0,81984000.0
,,,,,,,,,,,,,NXTM,2021,,
601534000.0,215527000.0,10390000.0,275366000.0,177178000.0,187000000.0,50867000.0,437492000.0,27738000.0,64093000.0,3393000.0,24345000.0,16623000.0,SHGR,2025,46026000.0,79217000.0
485559000.0,139985000.0,11967000.0,184740000.0,164779000.0,136864000.0,39244000.0,366625000.0,23797000.0,57154000.0,3027000.0,20770000.0,13973000.0,SHGR,2024,19829000.0,56883000.0
483954000.0,136007000.0,13307000.0,175679000.0,150107000.0,165461000.0,25271000.0,329015000.0,14526000.0,45924000.0,2522000.0,12004000.0,8466000.0,SHGR,2023,34957000.0,78622000.0
499674000.0,140624000.0,8190000.0,166879000.0,138193000.0,214358000.0,16805000.0,294570000.0,11427000.0,42858000.0,2326000.0,9101000.0,8849000.0,SHGR,2022,47572000.0,106191000.0
,,,,,,,,,,,,,SHGR,2021,,
790218000.0,206755000.0,50327000.0,356306000.0,117512000.0,402494000.0,36972000.0,752168000.0,27256000.0,123175000.0,21169000.0,6087000.0,4689000.0,MRG,2025,9229000.0,11468000.0
853939000.0,216594000.0,10562000.0,369181000.0,116049000.0,461212000.0,36283000.0,786102000.0,37058000.0,134082000.0,22197000.0,14861000.0,11405000.0,MRG,2024,12060000.0,20697000.0
850876000.0,185389000.0,11490000.0,353530000.0,103926000.0,481841000.0,24878000.0,745209000.0,-33921000.0,65472000.0,24215000.0,-58136000.0,-44667000.0,MRG,2023,9753000.0,32757000.0
982645000.0,232143000.0,45371000.0,378396000.0,131585000.0,553318000.0,69545000.0,745869000.0,10176000.0,96592000.0,18165000.0,-7989000.0,-6834000.0,MRG,2022,12686000.0,50010000.0
,,,,,,,,,,,,,MRG,2021,,
46101000.0,38818000.0,11559000.0,13904000.0,27411000.0,4104000.0,19390000.0,48498000.0,2911000.0,4305000.0,888000.0,2023000.0,2046000.0,CISY,2025,,
40677000.0,34088000.0,9180000.0,11371000.0,25251000.0,3337000.0,17257000.0,33601000.0,830000.0,2070000.0,311000.0,519000.0,344000.0,CISY,2024,,
39968000.0,31792000.0,9927000.0,10733000.0,25201000.0,3179000.0,17256000.0,36799000.0,5658000.0,6774000.0,58000.0,5600000.0,5046000.0,CISY,2023,,
34428000.0,26758000.0,9411000.0,9519000.0,20652000.0,3580000.0,12790000.0,35173000.0,5204000.0,6043000.0,92000.0,5112000.0,4351000.0,CISY,2022,,
,,,,,,,,,,,,,CISY,2021,,
252045000.0,122966000.0,2980000.0,72283000.0,175132000.0,35730000.0,88012000.0,273315000.0,33658000.0,43306000.0,2734000.0,30924000.0,22796000.0,PRMG,2025,31239000.0,2282000.0
275942000.0,141534000.0,4945000.0,90110000.0,176732000.0,50527000.0,90216000.0,302307000.0,37424000.0,46733000.0,2682000.0,34742000.0,26429000.0,PRMG,2024,41707000.0,4518000.0
296143000.0,159193000.0,3318000.0,108429000.0,169933000.0,73794000.0,83787000.0,311958000.0,37023000.0,45897000.0,4314000.0,32709000.0,25154000.0,PRMG,2023,56468000.0,10834000.0
291961000.0,199933000.0,5476000.0,117491000.0,144225000.0,103522000.0,58633000.0,275696000.0,26638000.0,36434000.0,3133000.0,23505000.0,18000000.0,PRMG,2022,74271000.0,22120000.0
,,,,,,,,,,,,,PRMG,2021,,
178778000.0,171463000.0,282000.0,69310000.0,107761000.0,30563000.0,83678000.0,301454000.0,38956000.0,40878000.0,6923000.0,32033000.0,24847000.0,RLCO,2025,28731000.0,
181951000.0,172982000.0,3809000.0,66671000.0,112692000.0,20913000.0,88831000.0,325923000.0,51807000.0,53796000.0,4549000.0,47258000.0,36577000.0,RLCO,2024,17970000.0,
148126000.0,139920000.0,4486000.0,49180000.0,96187000.0,3140000.0,72254000.0,272106000.0,33943000.0,35937000.0,4229000.0,29714000.0,22869000.0,RLCO,2023,0.0,
174285000.0,163877000.0,4869000.0,76132000.0,94457000.0,13809000.0,69385000.0,274942000.0,36708000.0,40656000.0,4027000.0,32681000.0,25427000.0,RLCO,2022,9105000.0,
,,,,,,,,,,,,,RLCO,2021,,0.0
156163000.0,97574000.0,7663000.0,59639000.0,78432000.0,32187000.0,-50241000.0,237254000.0,7962000.0,15167000.0,2941000.0,5021000.0,2688000.0,TFRLF,2025,14520000.0,8470000.0
149787000.0,108511000.0,6216000.0,62438000.0,76792000.0,12091000.0,-50869000.0,293863000.0,23010000.0,31118000.0,3451000.0,19559000.0,15112000.0,TFRLF,2024,5000000.0,0.0
140844000.0,107375000.0,3321000.0,61560000.0,63182000.0,21786000.0,-63986000.0,243463000.0,18976000.0,25872000.0,4520000.0,14456000.0,10933000.0,TFRLF,2023,7457000.0,7650000.0
155238000.0,124356000.0,3690000.0,92818000.0,52150000.0,58560000.0,-74919000.0,222310000.0,13159000.0,19229000.0,3354000.0,9805000.0,7447000.0,TFRLF,2022,46710000.0,3429000.0
,,,,,,,,,,,,,TFRLF,2021,,
236999000.0,134179000.0,23555000.0,50022000.0,106134000.0,63306000.0,-253011000.0,162025000.0,26259000.0,40290000.0,4570000.0,21689000.0,15956000.0,TGI,2025,19600000.0,24024000.0
230012000.0,123817000.0,8718000.0,54185000.0,93684000.0,64658000.0,-253855000.0,162765000.0,26058000.0,40662000.0,4442000.0,21616000.0,17258000.0,TGI,2024,14434000.0,27796000.0
281579000.0,175657000.0,14967000.0,91480000.0,94103000.0,88046000.0,-254113000.0,181772000.0,27573000.0,43755000.0,6436000.0,21137000.0,15750000.0,TGI,2023,24530000.0,38837000.0
317079000.0,192490000.0,33124000.0,98334000.0,77248000.0,110917000.0,-269863000.0,72527000.0,10676000.0,17289000.0,1447000.0,9229000.0,9994000.0,TGI,2022,22206000.0,61621000.0
,,,,,,,,,,,,,TGI,2021,,
252559000.0,55665000.0,21454000.0,21333000.0,164248000.0,72533000.0,-391226000.0,19673000.0,-76166000.0,-58208000.0,3988000.0,-80154000.0,-80154000.0,APLP,2025,,
269810000.0,57921000.0,37168000.0,19757000.0,179605000.0,76445000.0,-311072000.0,12893000.0,-81843000.0,-64911000.0,4826000.0,-86669000.0,-86669000.0,APLP,2024,,
274581000.0,47708000.0,20575000.0,23071000.0,167156000.0,87901000.0,-224403000.0,10423000.0,-61060000.0,-56391000.0,5021000.0,-66081000.0,-66081000.0,APLP,2023,,
282065000.0,92208000.0,71410000.0,23369000.0,173965000.0,88854000.0,-158322000.0,6568000.0,-65394000.0,-62495000.0,4650000.0,-70044000.0,-70044000.0,APLP,2022,,
,,,,,,,,,,,,,APLP,2021,,
373272000.0,326702000.0,2858000.0,234444000.0,125996000.0,116061000.0,118215000.0,354556000.0,36455000.0,45235000.0,8549000.0,27906000.0,21211000.0,IMCO,2025,101057000.0,3704000.0
331671000.0,291909000.0,4602000.0,199724000.0,118790000.0,93471000.0,109411000.0,303062000.0,35981000.0,43023000.0,5596000.0,30385000.0,24944000.0,IMCO,2024,78185000.0,3857000.0
,,,,,,,266316000.0,19707000.0,27366000.0,4872000.0,14835000.0,6205000.0,IMCO,2023,,
690552000.0,316746000.0,46466000.0,214365000.0,396521000.0,183013000.0,-314615000.0,270200000.0,-24441000.0,-7293000.0,19662000.0,-44103000.0,-35710000.0,INCR,2025,99802000.0,59460000.0
762574000.0,391801000.0,78318000.0,226750000.0,396969000.0,211404000.0,-277579000.0,238845000.0,-66678000.0,-51307000.0,20645000.0,-87323000.0,-67795000.0,INCR,2024,69435000.0,113979000.0
786614000.0,418804000.0,101139000.0,225868000.0,455112000.0,195677000.0,-203995000.0,355553000.0,-37066000.0,-23900000.0,24219000.0,-61285000.0,-61959000.0,INCR,2023,88194000.0,82202000.0
958007000.0,527493000.0,232589000.0,312719000.0,501305000.0,255160000.0,-141649000.0,388684000.0,58531000.0,70230000.0,14689000.0,43842000.0,44819000.0,INCR,2022,128025000.0,99684000.0
,,,,,,,,,,,,,INCR,2021,,
543060000.0,282183000.0,4433000.0,306747000.0,199984000.0,175521000.0,52720000.0,406531000.0,14304000.0,27811000.0,17499000.0,-3195000.0,-2675000.0,YACO,2025,137168000.0,28341000.0
513769000.0,213839000.0,2582000.0,257675000.0,203575000.0,167642000.0,55082000.0,313865000.0,7801000.0,19339000.0,15861000.0,-8060000.0,-16645000.0,YACO,2024,113630000.0,35086000.0
499615000.0,211303000.0,2337000.0,170167000.0,219903000.0,151735000.0,71439000.0,344830000.0,11459000.0,20659000.0,14339000.0,-2880000.0,-4568000.0,YACO,2023,48151000.0,87672000.0
505676000.0,263574000.0,4024000.0,180660000.0,224456000.0,142909000.0,75968000.0,308294000.0,35344000.0,44666000.0,10916000.0,24428000.0,21648000.0,YACO,2022,50918000.0,85957000.0
,,,,,,,,,,,,,YACO,2021,,
408508000.0,103665000.0,81767000.0,89655000.0,270760000.0,63676000.0,214876000.0,48854000.0,7425000.0,8299000.0,3104000.0,4321000.0,7267000.0,GOHO,2025,49350000.0,14326000.0
655500000.0,351732000.0,327539000.0,97633000.0,458680000.0,119489000.0,402796000.0,39820000.0,10864000.0,11658000.0,5661000.0,5203000.0,115624000.0,GOHO,2024,56240000.0,63249000.0
629951000.0,187340000.0,167236000.0,109312000.0,350599000.0,165153000.0,307000000.0,54296000.0,36501000.0,37681000.0,6326000.0,30175000.0,16147000.0,GOHO,2023,46183000.0,118970000.0
813741000.0,71847000.0,42135000.0,210686000.0,349394000.0,204703000.0,310973000.0,55974000.0,104751000.0,105943000.0,7940000.0,96811000.0,83675000.0,GOHO,2022,39536000.0,165167000.0
558308000.0,211810000.0,16987000.0,205950000.0,265916000.0,177471000.0,226970000.0,651777000.0,24614000.0,52399000.0,12095000.0,12519000.0,11192000.0,SPNTC,2025,127425000.0,34726000.0
644899000.0,263979000.0,15690000.0,249243000.0,293986000.0,202502000.0,216091000.0,664079000.0,28753000.0,58383000.0,13274000.0,15479000.0,14592000.0,SPNTC,2024,145153000.0,45758000.0
639158000.0,238783000.0,24524000.0,210864000.0,299467000.0,191865000.0,224561000.0,733914000.0,54242000.0,85218000.0,14809000.0,39433000.0,33140000.0,SPNTC,2023,108498000.0,69001000.0
662300000.0,254558000.0,18163000.0,208678000.0,276854000.0,234401000.0,211749000.0,684647000.0,-10483000.0,17961000.0,9208000.0,-19691000.0,-19932000.0,SPNTC,2022,106370000.0,115789000.0
,,,,,,,,,,,,,SPNTC,2021,,
56305000.0,51626000.0,19957000.0,10155000.0,43071000.0,1230000.0,-299646000.0,12191000.0,-15807000.0,-13927000.0,112000.0,-15919000.0,-15942000.0,ARNG,2025,,
68976000.0,57131000.0,17498000.0,10049000.0,55330000.0,1030000.0,-283704000.0,14022000.0,-14087000.0,-11593000.0,154000.0,-14241000.0,-14267000.0,ARNG,2024,,
75328000.0,67624000.0,19298000.0,11265000.0,59056000.0,3206000.0,-269437000.0,2192000.0,-26050000.0,-21920000.0,428000.0,-26478000.0,-26532000.0,ARNG,2023,,
115485000.0,93714000.0,51840000.0,10582000.0,90137000.0,13234000.0,-242905000.0,4256000.0,-76711000.0,-55142000.0,605000.0,-77316000.0,-77448000.0,ARNG,2022,,
,,,,,,,,,,,,,ARNG,2021,,
1764000.0,675000.0,321000.0,11906000.0,-10405000.0,993000.0,-122732000.0,0.0,-17257000.0,-16326000.0,188000.0,-17445000.0,-17763000.0,VRYX,2025,280000.0,
7119000.0,3823000.0,2635000.0,2468000.0,3652000.0,1430000.0,-104969000.0,0.0,-13461000.0,-12170000.0,391000.0,-13852000.0,-14214000.0,VRYX,2024,0.0,
19371000.0,12913000.0,5418000.0,2377000.0,14019000.0,4113000.0,-90755000.0,0.0,-16408000.0,-14875000.0,421000.0,-16829000.0,-17009000.0,VRYX,2023,,
37861000.0,28026000.0,2775000.0,2650000.0,30455000.0,5660000.0,-73746000.0,27000.0,-22644000.0,-21420000.0,397000.0,-23041000.0,-23181000.0,VRYX,2022,,
,,,,,,,,,,,,,VRYX,2021,,
215157000.0,117569000.0,27719000.0,74657000.0,101111000.0,75348000.0,,200743000.0,7816000.0,27848000.0,937000.0,6879000.0,4558000.0,RVL,2025,35784000.0,12363000.0
218379000.0,126209000.0,32495000.0,83699000.0,98297000.0,85157000.0,,221571000.0,7119000.0,28875000.0,800000.0,6319000.0,4037000.0,RVL,2024,48564000.0,18365000.0
217659000.0,118314000.0,30779000.0,83390000.0,96363000.0,80920000.0,,233115000.0,5226000.0,27148000.0,864000.0,4362000.0,56000.0,RVL,2023,42348000.0,18502000.0
256312000.0,143510000.0,30917000.0,111744000.0,102941000.0,103500000.0,,244817000.0,10049000.0,36838000.0,946000.0,9103000.0,2433000.0,RVL,2022,60612000.0,19320000.0
,,,,,,,,,,,,,RVL,2021,,
122565000.0,28902000.0,27028000.0,2933000.0,119200000.0,724000.0,-113760000.0,247000.0,-55429000.0,-55065000.0,160000.0,-55589000.0,-55589000.0,ZOOZ,2025,,
12837000.0,10653000.0,7532000.0,5190000.0,6718000.0,3953000.0,-58171000.0,1041000.0,-10819000.0,-10445000.0,171000.0,-10990000.0,-10990000.0,ZOOZ,2024,3041000.0,
13477000.0,10272000.0,6672000.0,3252000.0,9190000.0,1344000.0,-47181000.0,764000.0,-11755000.0,-11516000.0,0.0,-11755000.0,-11755000.0,ZOOZ,2023,,
25433000.0,22933000.0,20569000.0,2920000.0,21261000.0,1573000.0,-35426000.0,0.0,-7825000.0,-7694000.0,0.0,-7825000.0,-7825000.0,ZOOZ,2022,,
,,,,,,,,,,,,,ZOOZ,2021,,
423679000.0,232684000.0,4336000.0,151865000.0,144160000.0,132387000.0,3386000.0,300989000.0,-4784000.0,25991000.0,6414000.0,-11198000.0,-18074000.0,REKA,2025,25263000.0,68502000.0
447220000.0,229052000.0,7028000.0,158043000.0,161928000.0,134155000.0,21192000.0,321712000.0,14637000.0,47296000.0,6709000.0,7928000.0,6206000.0,REKA,2024,29546000.0,63619000.0
484721000.0,251329000.0,19310000.0,143786000.0,155537000.0,183657000.0,14665000.0,321663000.0,1243000.0,31160000.0,8293000.0,-7050000.0,-6910000.0,REKA,2023,27917000.0,110086000.0
448418000.0,243141000.0,20208000.0,139027000.0,162030000.0,154375000.0,21349000.0,292394000.0,6003000.0,33484000.0,5646000.0,357000.0,-2041000.0,REKA,2022,19575000.0,91663000.0
,,,,,,,,,,,,,REKA,2021,,
645937000.0,544274000.0,12181000.0,526063000.0,77830000.0,403129000.0,87144000.0,784891000.0,87883000.0,110635000.0,17071000.0,70812000.0,59185000.0,GLRS,2025,357349000.0,5943000.0
576137000.0,481125000.0,10859000.0,469690000.0,76522000.0,378207000.0,68022000.0,753777000.0,103226000.0,122747000.0,12526000.0,90700000.0,74104000.0,GLRS,2024,324083000.0,7623000.0
493531000.0,408880000.0,11108000.0,391901000.0,57621000.0,318860000.0,50835000.0,664833000.0,86095000.0,101218000.0,11394000.0,74701000.0,59461000.0,GLRS,2023,266652000.0,9605000.0
427240000.0,361928000.0,12957000.0,322012000.0,58412000.0,259557000.0,53309000.0,596021000.0,93743000.0,106626000.0,3952000.0,89791000.0,70269000.0,GLRS,2022,216204000.0,4531000.0
,,,,,,,,,,,,,GLRS,2021,,
266386000.0,150629000.0,21642000.0,140584000.0,81886000.0,72661000.0,58025000.0,432949000.0,24192000.0,47190000.0,4766000.0,19426000.0,14344000.0,LUDN,2025,19909000.0,7245000.0
487357000.0,313054000.0,34670000.0,232913000.0,128327000.0,145181000.0,87479000.0,446783000.0,26064000.0,46777000.0,3516000.0,22548000.0,15940000.0,LUDN,2024,37274000.0,7833000.0
433652000.0,302009000.0,36461000.0,211771000.0,128719000.0,94407000.0,87667000.0,451149000.0,25095000.0,44156000.0,2663000.0,22432000.0,18461000.0,LUDN,2023,21955000.0,9749000.0
389572000.0,270451000.0,45716000.0,191116000.0,117985000.0,85800000.0,80696000.0,575966000.0,42158000.0,69154000.0,3565000.0,38593000.0,27703000.0,LUDN,2022,17057000.0,5266000.0
,,,,,,,,,,,,,LUDN,2021,,
246592000.0,37005000.0,17762000.0,29951000.0,71881000.0,156135000.0,-107002000.0,88675000.0,56016000.0,94989000.0,34143000.0,21873000.0,21843000.0,SCC,2025,12793000.0,125820000.0
434182000.0,208335000.0,45829000.0,384991000.0,28865000.0,334470000.0,-136331000.0,100017000.0,44364000.0,95492000.0,28696000.0,15668000.0,16212000.0,SCC,2024,317091000.0,0.0
411343000.0,154972000.0,44716000.0,369371000.0,10672000.0,341348000.0,-159301000.0,99163000.0,967000.0,53149000.0,26796000.0,-25829000.0,-25298000.0,SCC,2023,315858000.0,7874000.0
428088000.0,101759000.0,46737000.0,347602000.0,28959000.0,353740000.0,-139866000.0,98230000.0,-48666000.0,4097000.0,27160000.0,-75826000.0,-70183000.0,SCC,2022,314740000.0,6075000.0
,,,,,,,,,,,,,SCC,2021,,
278226000.0,158236000.0,18419000.0,146972000.0,76358000.0,150775000.0,33342000.0,305541000.0,18084000.0,31275000.0,10979000.0,7105000.0,5388000.0,CRMT,2025,93469000.0,49167000.0
277557000.0,151121000.0,9356000.0,141886000.0,71101000.0,157990000.0,27954000.0,277540000.0,8833000.0,21122000.0,10222000.0,-1389000.0,-1439000.0,CRMT,2024,90926000.0,58137000.0
246624000.0,121429000.0,4273000.0,104888000.0,72912000.0,131752000.0,29393000.0,234886000.0,10557000.0,22383000.0,9715000.0,842000.0,521000.0,CRMT,2023,61142000.0,67082000.0
255464000.0,125295000.0,2245000.0,105689000.0,72121000.0,130684000.0,28866000.0,223258000.0,5709000.0,16836000.0,5093000.0,616000.0,594000.0,CRMT,2022,51595000.0,74995000.0
,,,,,,,,,,,,,CRMT,2021,,
33106000.0,14400000.0,13648000.0,2312000.0,25961000.0,5566000.0,-69632000.0,213000.0,-7765000.0,-6736000.0,847000.0,-8612000.0,-8612000.0,EPIT,2025,,
40213000.0,22487000.0,16569000.0,2499000.0,33952000.0,4346000.0,-61020000.0,0.0,-1277000.0,-826000.0,187000.0,-1464000.0,-1464000.0,EPIT,2024,,
40265000.0,35057000.0,15630000.0,1956000.0,34800000.0,3958000.0,-59556000.0,10000000.0,-5625000.0,-4986000.0,57000.0,-5682000.0,-5682000.0,EPIT,2023,,
55202000.0,46505000.0,35954000.0,2161000.0,39445000.0,4084000.0,-53874000.0,0.0,-15391000.0,-15035000.0,0.0,-15391000.0,-15391000.0,EPIT,2022,,
,,,,,,,,,,,,,EPIT,2021,,0.0
139393000.0,133245000.0,104124000.0,5827000.0,132199000.0,,2935000.0,0.0,-3371000.0,-3370000.0,,8026000.0,6168000.0,LPHL,2025,,
133131000.0,126130000.0,105746000.0,5033000.0,126031000.0,,-3233000.0,0.0,-3319000.0,-3318000.0,,5469000.0,4672000.0,LPHL,2024,,
127467000.0,119920000.0,91044000.0,3941000.0,122168000.0,,-7096000.0,0.0,-3104000.0,-3102000.0,,-8000.0,-289000.0,LPHL,2023,,
133203000.0,123022000.0,8517000.0,4169000.0,127629000.0,,-1635000.0,0.0,-3200000.0,-3198000.0,,1172000.0,1172000.0,LPHL,2022,,
,,,,,,,,,,,,,LPHL,2021,,
671156000.0,461451000.0,84281000.0,316542000.0,192912000.0,318275000.0,139142000.0,628277000.0,24209000.0,50032000.0,15729000.0,8480000.0,4702000.0,GNGR,2025,154511000.0,90699000.0
641110000.0,460417000.0,86835000.0,267500000.0,208038000.0,237488000.0,149313000.0,620901000.0,27960000.0,54569000.0,14978000.0,12982000.0,9078000.0,GNGR,2024,71454000.0,111751000.0
655432000.0,470122000.0,121480000.0,240965000.0,221039000.0,247949000.0,155199000.0,596946000.0,18226000.0,46538000.0,16576000.0,1650000.0,-306000.0,GNGR,2023,51943000.0,136828000.0
667573000.0,481562000.0,103742000.0,228739000.0,216812000.0,300431000.0,155693000.0,627831000.0,-3482000.0,26661000.0,13502000.0,-16984000.0,-18259000.0,GNGR,2022,74876000.0,168964000.0
,,,,,,,,,,,,,GNGR,2021,,
161219000.0,141251000.0,25722000.0,56271000.0,97638000.0,6338000.0,56575000.0,338936000.0,14233000.0,19813000.0,667000.0,13566000.0,10847000.0,AMAN,2025,,
170992000.0,144934000.0,20678000.0,69978000.0,94639000.0,7348000.0,53576000.0,323567000.0,12604000.0,20142000.0,764000.0,11840000.0,10706000.0,AMAN,2024,,
172241000.0,136690000.0,15858000.0,67809000.0,94708000.0,8776000.0,54396000.0,332654000.0,9317000.0,16488000.0,710000.0,8607000.0,6540000.0,AMAN,2023,,
177781000.0,139861000.0,32631000.0,70332000.0,94910000.0,9363000.0,52885000.0,333445000.0,-4751000.0,5747000.0,556000.0,-5307000.0,-7130000.0,AMAN,2022,,
,,,,,,,,,,,,,AMAN,2021,,
